"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second","miner_count"
2021-11-27 03:30:00.000,2,"6",M31SI,912560896,855.7143
2021-11-26 01:05:00.000,2,"6",M31SI,773519616,798.86664
2021-11-20 10:40:00.000,2,"6",M31SI,833967872,855.8571
2021-11-28 08:45:00.000,2,"6",M31SI,866255168,3994.6667
2021-11-08 01:30:00.000,2,"6",M31SI,687153984,756.1667
2021-11-26 15:25:00.000,2,"6",M31SI,909786176,174.45833
2021-11-01 19:40:00.000,2,"6",M31SI,666860864,674.9286
2021-11-08 07:40:00.000,2,"6",M31SI,687964160,3023.0
2021-11-07 05:10:00.000,2,"6",M31SI,689685376,701.46155
2021-11-27 21:10:00.000,2,"6",M31SI,870658560,582.6667
2021-11-25 10:15:00.000,2,"6",M31SI,769509696,4000.6667
2021-11-16 22:20:00.000,2,"6",M31SI,899322880,798.86664
2021-11-14 16:00:00.000,2,"6",M31SI,857318912,532.5238
2021-11-12 14:15:00.000,2,"6",M31SI,845907328,2252.2
2021-11-25 17:10:00.000,2,"6",M31SI,769836224,860.1429
2021-11-27 07:25:00.000,2,"6",M31SI,917796032,737.28
2021-11-12 20:25:00.000,2,"6",M31SI,847707584,535.1429
2021-11-04 11:25:00.000,2,"6",M31SI,713257600,3144.0
2021-11-21 14:15:00.000,2,"6",M31SI,819880064,1090.2727
2021-11-07 02:40:00.000,2,"6",M31SI,689931840,3023.6667
2021-11-12 06:45:00.000,2,"6",M31SI,855892352,3725.3333
2021-11-24 20:10:00.000,2,"6",M31SI,908023552,3995.3333
2021-11-25 09:35:00.000,2,"6",M31SI,755849152,1999.3334
2021-11-16 22:50:00.000,2,"6",M31SI,899495168,1331.8889
2021-11-05 16:10:00.000,2,"6",M31SI,687911040,2267.25
2021-11-22 18:40:00.000,2,"6",M31SI,899014912,1513.625
2021-11-13 13:00:00.000,2,"6",M31SI,853855680,3726.0
2021-11-15 14:25:00.000,2,"6",M31SI,852742336,3725.0
2021-11-21 04:05:00.000,2,"6",M31SI,810693376,856.0
2021-11-16 05:15:00.000,2,"6",M31SI,849616448,272.11627
2021-11-09 07:25:00.000,2,"6",M31SI,686895296,2268.0
2021-11-23 20:20:00.000,2,"6",M31SI,905756544,3994.0
2021-11-13 04:10:00.000,2,"6",M31SI,849453696,3726.0
2021-11-30 18:45:00.000,2,"6",M31SI,1001715456,769.2941
2021-11-12 16:25:00.000,2,"6",M31SI,855871488,3725.6667
2021-11-21 12:10:00.000,2,"6",M31SI,820103296,855.8571
2021-11-04 12:20:00.000,2,"6",M31SI,710974080,3143.6667
2021-11-14 20:40:00.000,2,"6",M31SI,850168000,511.81818
2021-11-09 11:00:00.000,2,"6",M31SI,688791616,3023.3333
2021-11-27 19:55:00.000,2,"6",M31SI,870781504,666.2222
2021-11-13 23:15:00.000,2,"6",M31SI,852382656,3726.0
2021-11-09 07:45:00.000,2,"6",M31SI,688078080,3023.3333
