"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second","miner_count"
2021-11-19 12:00:00.000,2,"6",M30SI,515654976,313.4762
2021-11-22 20:00:00.000,2,"6",M30SI,454595840,471.14285
2021-11-20 07:40:00.000,2,"6",M30SI,395313632,469.2143
2021-11-21 15:25:00.000,2,"6",M30SI,387281664,469.14285
2021-11-08 02:00:00.000,2,"6",M30SI,448625504,414.7857
2021-11-10 01:05:00.000,2,"6",M30SI,433959040,268.86957
2021-11-05 23:25:00.000,2,"6",M30SI,451950048,414.64285
2021-11-25 10:40:00.000,2,"6",M30SI,429093696,473.92856
2021-11-06 21:50:00.000,2,"6",M30SI,452005920,414.64285
2021-11-05 06:50:00.000,2,"6",M30SI,463239520,455.6154
2021-11-08 12:55:00.000,2,"6",M30SI,438573056,232.73077
2021-11-25 18:25:00.000,2,"6",M30SI,416263424,601.36365
2021-11-30 01:40:00.000,2,"6",M30SI,590167040,532.7857
2021-11-12 03:35:00.000,2,"6",M30SI,499536928,464.35715
2021-11-16 03:40:00.000,2,"6",M30SI,459386816,552.5
2021-11-14 09:15:00.000,2,"6",M30SI,512406240,435.0
2021-11-08 14:25:00.000,2,"6",M30SI,450787104,534.9091
2021-11-18 18:35:00.000,2,"6",M30SI,481683808,1634.5
2021-11-14 01:10:00.000,2,"6",M30SI,504845504,324.38095
2021-11-25 09:20:00.000,2,"6",M30SI,438747456,472.57144
2021-11-23 13:20:00.000,2,"6",M30SI,496727040,473.85715
2021-11-16 22:10:00.000,2,"6",M30SI,476343744,365.33334
2021-11-10 05:25:00.000,2,"6",M30SI,436785824,253.08333
2021-11-30 04:50:00.000,2,"6",M30SI,569746624,2506.3333
2021-11-24 12:00:00.000,2,"6",M30SI,517961440,424.14285
2021-11-09 18:35:00.000,2,"6",M30SI,403441184,274.95834
2021-11-15 07:40:00.000,2,"6",M30SI,502398592,463.92856
2021-11-05 22:05:00.000,2,"6",M30SI,452846720,415.07144
2021-11-17 06:10:00.000,2,"6",M30SI,454046528,165.33871
2021-11-06 23:30:00.000,2,"6",M30SI,448359136,307.26315
2021-11-05 16:35:00.000,2,"6",M30SI,452694208,342.47058
2021-11-06 06:25:00.000,2,"6",M30SI,453398848,414.7143
2021-11-20 18:00:00.000,2,"6",M30SI,395797376,469.2143
2021-11-19 20:45:00.000,2,"6",M30SI,0.0,468.7857
2021-11-30 08:35:00.000,2,"6",M30SI,594533568,532.7857
2021-11-17 21:45:00.000,2,"6",M30SI,406102656,273.79166
2021-11-14 06:50:00.000,2,"6",M30SI,514166336,2165.0
2021-11-22 04:35:00.000,2,"6",M30SI,379210144,469.14285
2021-11-14 12:55:00.000,2,"6",M30SI,512681024,590.63635
2021-11-19 21:55:00.000,2,"6",M30SI,0.0,468.7857
2021-11-16 08:20:00.000,2,"6",M30SI,485850496,2171.3333
2021-11-07 09:45:00.000,2,"6",M30SI,453062688,387.0
2021-11-12 23:10:00.000,2,"6",M30SI,471421376,412.4
2021-11-10 19:35:00.000,2,"6",M30SI,421553984,1935.6666
2021-11-01 00:20:00.000,2,"6",M30SI,393523904,231.57692
2021-11-04 02:20:00.000,2,"6",M30SI,456441376,1974.3334
2021-11-13 13:50:00.000,2,"6",M30SI,505959936,499.69232
2021-11-23 14:45:00.000,2,"6",M30SI,456917312,286.85715
2021-11-20 11:15:00.000,2,"6",M30SI,396080320,469.2857
2021-11-14 11:15:00.000,2,"6",M30SI,446660128,336.4762
2021-11-13 05:15:00.000,2,"6",M30SI,502621056,2168.3333
2021-11-28 21:55:00.000,2,"6",M30SI,465735776,328.9
2021-11-24 12:50:00.000,2,"6",M30SI,513513408,332.05
2021-11-28 15:40:00.000,2,"6",M30SI,457528032,340.8
2021-11-12 07:55:00.000,2,"6",M30SI,508281568,2165.3333
2021-11-18 22:40:00.000,2,"6",M30SI,501232800,410.25
2021-11-17 20:05:00.000,2,"6",M30SI,420640416,437.6
2021-11-25 02:20:00.000,2,"6",M30SI,493617792,2196.6667
2021-11-27 20:10:00.000,2,"6",M30SI,512090144,279.20834
2021-11-26 20:30:00.000,2,"6",M30SI,516979392,469.0
2021-11-27 12:40:00.000,2,"6",M30SI,518832608,2187.6667
2021-11-19 16:40:00.000,2,"6",M30SI,0.0,468.7857
2021-11-16 20:35:00.000,2,"6",M30SI,443925440,319.6
2021-11-13 20:10:00.000,2,"6",M30SI,502596064,1628.5
2021-11-19 09:10:00.000,2,"6",M30SI,515810240,469.14285
2021-11-26 22:50:00.000,2,"6",M30SI,518391296,345.94736
2021-11-26 09:15:00.000,2,"6",M30SI,444760096,469.0
2021-11-09 23:10:00.000,2,"6",M30SI,424045920,525.7143
2021-11-14 01:30:00.000,2,"6",M30SI,498479296,313.27274
2021-11-13 11:40:00.000,2,"6",M30SI,507297824,2165.3333
2021-11-01 21:20:00.000,2,"6",M30SI,431554112,847.0
2021-11-12 12:35:00.000,2,"6",M30SI,506296128,325.4
2021-11-12 10:05:00.000,2,"6",M30SI,508520512,2165.6667
2021-11-26 05:50:00.000,2,"6",M30SI,432694176,415.75
2021-11-14 12:30:00.000,2,"6",M30SI,505450016,233.06667
2021-11-08 08:10:00.000,2,"6",M30SI,450726496,1935.0
2021-11-07 10:30:00.000,2,"6",M30SI,453330432,414.7143
2021-11-11 18:10:00.000,2,"6",M30SI,432606336,414.92856
