"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second","miner_count"
2021-11-28 11:30:00.000,2,"3",M31S,438770432,1355.4
2021-11-28 01:40:00.000,2,"3",M31S,437694720,616.4545
2021-11-20 14:10:00.000,2,"3",M31S,439707776,2258.6667
2021-11-03 05:35:00.000,2,"3",M31S,373610592,484.42856
2021-11-06 18:25:00.000,2,"3",M31S,375736480,2259.0
2021-11-04 05:00:00.000,2,"3",M31S,375436608,2258.6667
2021-11-22 18:45:00.000,2,"3",M31S,435340512,399.7647
2021-11-03 05:05:00.000,2,"3",M31S,374042240,2260.3333
2021-11-06 14:50:00.000,2,"3",M31S,375148640,1133.1666
2021-11-29 02:00:00.000,2,"3",M31S,438916320,2259.0
2021-11-25 19:30:00.000,2,"3",M31S,434974304,323.0
2021-11-20 16:20:00.000,2,"3",M31S,439564992,2258.6667
2021-11-09 20:45:00.000,2,"3",M31S,371127520,311.875
2021-11-23 10:45:00.000,2,"3",M31S,438342976,2258.6667
2021-11-10 18:25:00.000,2,"3",M31S,372624064,2259.0
2021-11-16 20:05:00.000,2,"3",M31S,413577024,452.93332
2021-11-25 16:25:00.000,2,"3",M31S,431560736,249.82143
2021-11-01 15:25:00.000,2,"3",M31S,375161888,2259.6667
2021-11-26 00:05:00.000,2,"3",M31S,435010336,2258.6667
2021-11-11 14:55:00.000,2,"3",M31S,374910624,566.0
2021-11-14 23:10:00.000,2,"3",M31S,388678464,454.06668
2021-11-09 22:10:00.000,2,"3",M31S,373026816,2259.6667
2021-11-05 12:55:00.000,2,"3",M31S,376158528,2259.0
2021-11-03 01:15:00.000,2,"3",M31S,373910560,678.0
2021-11-22 00:30:00.000,2,"3",M31S,438302784,2258.6667
2021-11-01 17:35:00.000,2,"3",M31S,374437536,451.86667
2021-11-16 10:50:00.000,2,"3",M31S,416259776,973.5714
2021-11-28 02:05:00.000,2,"3",M31S,437349280,484.42856
2021-11-27 15:00:00.000,2,"3",M31S,436556128,2260.0
2021-11-15 07:05:00.000,2,"3",M31S,390166752,2259.6667
2021-11-09 00:20:00.000,2,"3",M31S,373105472,2259.0
2021-11-22 22:20:00.000,2,"3",M31S,437772320,423.5625
2021-11-08 23:15:00.000,2,"3",M31S,371234720,2259.3333
2021-11-22 05:25:00.000,2,"3",M31S,438356384,484.0
2021-11-20 20:20:00.000,2,"3",M31S,438796256,2258.6667
2021-11-08 09:00:00.000,2,"3",M31S,375587200,484.07144
2021-11-06 16:10:00.000,2,"3",M31S,375824064,2259.0
2021-11-13 10:50:00.000,2,"3",M31S,388076896,2268.6667
2021-11-11 08:55:00.000,2,"3",M31S,375036960,484.07144
2021-11-25 10:50:00.000,2,"3",M31S,434798080,236.30302
2021-11-22 02:50:00.000,2,"3",M31S,438376256,484.07144
2021-11-11 17:55:00.000,2,"3",M31S,374845792,484.7143
2021-11-25 07:50:00.000,2,"3",M31S,427618048,385.22223
2021-11-24 11:20:00.000,2,"3",M31S,437932512,399.70587
2021-11-16 10:05:00.000,2,"3",M31S,416347008,2264.6667
2021-11-10 17:50:00.000,2,"3",M31S,373512416,2259.0
2021-11-23 00:50:00.000,2,"3",M31S,437994784,2258.6667
2021-11-29 18:45:00.000,2,"3",M31S,438327520,376.55554
2021-11-18 05:05:00.000,2,"3",M31S,432348992,284.45834
2021-11-23 03:40:00.000,2,"3",M31S,438120512,2258.6667
2021-11-23 17:30:00.000,2,"3",M31S,438119360,1695.5
2021-11-07 19:35:00.000,2,"3",M31S,375401504,484.0
2021-11-26 15:50:00.000,2,"3",M31S,427428992,252.18518
2021-11-06 22:15:00.000,2,"3",M31S,375718784,2258.6667
2021-11-13 07:40:00.000,2,"3",M31S,387939680,2268.3333
2021-11-01 07:35:00.000,2,"3",M31S,375008768,2259.3333
2021-11-23 11:55:00.000,2,"3",M31S,438373248,2258.6667
2021-11-09 15:15:00.000,2,"3",M31S,374767040,2259.0
2021-11-15 04:10:00.000,2,"3",M31S,389933472,2259.3333
2021-11-07 12:40:00.000,2,"3",M31S,375758016,968.2857
2021-11-06 11:35:00.000,2,"3",M31S,375998048,2259.0
2021-11-15 09:20:00.000,2,"3",M31S,390256288,2259.6667
2021-11-16 18:50:00.000,2,"3",M31S,415934432,2264.6667
2021-11-28 22:35:00.000,2,"3",M31S,438960224,295.3913
2021-11-28 10:30:00.000,2,"3",M31S,438343456,566.75
2021-11-26 23:35:00.000,2,"3",M31S,436122656,2258.6667
2021-11-03 02:25:00.000,2,"3",M31S,373195200,340.9
2021-11-27 09:15:00.000,2,"3",M31S,436231392,2259.6667
2021-11-29 15:45:00.000,2,"3",M31S,438451520,377.05554
2021-11-27 04:20:00.000,2,"3",M31S,436185088,2259.0
2021-11-23 01:20:00.000,2,"3",M31S,438031392,2258.6667
2021-11-14 14:40:00.000,2,"3",M31S,390211008,2259.6667
2021-11-13 00:20:00.000,2,"3",M31S,387755456,2268.3333
2021-11-11 03:15:00.000,2,"3",M31S,372817984,377.3889
2021-11-18 03:55:00.000,2,"3",M31S,431022208,484.14285
2021-11-10 16:00:00.000,2,"3",M31S,374147776,2259.3333
2021-11-14 12:25:00.000,2,"3",M31S,384605408,1130.8334
2021-11-10 02:05:00.000,2,"3",M31S,374163360,2258.6667
2021-11-17 01:25:00.000,2,"3",M31S,415007520,339.85
2021-11-27 03:00:00.000,2,"3",M31S,436135648,2258.6667
2021-11-30 07:50:00.000,2,"3",M31S,439146240,2258.6667
2021-11-28 13:20:00.000,2,"3",M31S,438835584,2258.6667
2021-11-11 20:45:00.000,2,"3",M31S,375158720,1356.0
2021-11-08 02:15:00.000,2,"3",M31S,375268992,2259.0
2021-11-05 09:25:00.000,2,"3",M31S,370427680,342.35
2021-11-25 11:45:00.000,2,"3",M31S,434797312,484.0
2021-11-07 06:45:00.000,2,"3",M31S,375932128,2258.6667
2021-11-06 17:20:00.000,2,"3",M31S,375775488,2259.0
2021-11-04 04:55:00.000,2,"3",M31S,375341088,2259.0
2021-11-28 06:10:00.000,2,"3",M31S,437705344,239.40475
2021-11-12 02:25:00.000,2,"3",M31S,375288800,2260.0
2021-11-06 08:55:00.000,2,"3",M31S,375806752,484.07144
2021-11-01 06:15:00.000,2,"3",M31S,373966912,340.3
2021-11-22 18:50:00.000,2,"3",M31S,436303200,381.27777
2021-11-14 00:55:00.000,2,"3",M31S,389681696,484.14285
