"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-10-14 23:35:00.000,2,59.972286,95.74125,78700.0,59.972225,24.676067,,59.97227,26.213484,,59.97227,22.086584,,59.972137,22.76605,,75.015,79.25,85.0
2021-10-10 21:40:00.000,2,60.0129,86.43307,67036.78,60.01293,20.846167,,60.01293,25.433617,,60.012745,19.7574,,60.01276,20.396883,,46.66,90.645,47.0
2021-10-31 21:00:00.000,2,60.005627,98.87112,76623.336,60.005688,25.975267,,60.005703,23.96775,,60.005463,20.965067,,60.005386,27.965834,,28.45,81.095,32.0
2021-10-26 19:05:00.000,2,60.007473,97.137115,77785.61,60.00728,23.4946,,60.007298,25.880066,,60.007103,21.986183,,60.007095,25.774183,,67.0,84.635,59.0
2021-10-14 00:35:00.000,2,59.99201,92.6559,73578.61,59.991764,23.865,,59.99186,26.0658,,59.991814,21.30295,,59.99161,21.42465,,60.23,85.245,75.0
2021-10-22 02:30:00.000,2,60.004196,95.81423,76450.0,60.004257,24.4836,,60.004265,25.999533,,60.004257,22.574667,,60.00425,22.756634,,45.71,71.655,70.0
2021-10-19 08:55:00.000,2,59.98892,100.37115,81076.28,59.989143,25.937366,,59.988964,26.488466,,59.98916,23.8295,,59.98919,24.115683,,14.92,57.605,88.0
2021-10-16 20:50:00.000,2,60.00374,98.934364,81600.0,60.003754,26.353117,,60.003784,26.345882,,60.00404,23.2474,,60.00379,22.987034,,31.286667,71.395,33.0
2021-10-11 17:40:00.000,2,59.987698,98.04945,78868.89,59.987526,25.783234,,59.98748,26.367416,,59.987503,22.874434,,59.987392,23.021116,,52.29,75.525,36.0
2021-10-27 00:05:00.000,2,59.972366,100.825264,82197.055,59.972363,26.649883,,59.972363,27.565166,,59.97251,21.3948,,59.9726,25.2281,,63.17,79.56,79.0
2021-10-28 07:05:00.000,2,60.005486,108.66893,89033.336,60.005726,27.86785,,60.004982,27.998383,,60.004684,23.768167,,60.004913,29.034517,,24.78,56.32,44.0
2021-10-24 14:45:00.000,2,60.003574,99.86774,80500.0,60.00353,24.9446,,60.00353,26.332016,,60.003582,23.11435,,60.00335,25.4767,,33.88,71.43,79.0
