"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second","miner_count"
2021-10-03 18:55:00.000,2,"6",M30S,339501.94,1.3333334
2021-10-24 13:25:00.000,2,"6",M30S,142925.42,0.6666667
2021-10-12 18:30:00.000,2,"6",M30S,134473.28,0.0
2021-10-14 21:30:00.000,2,"6",M30S,134477.42,0.0
2021-10-17 22:40:00.000,2,"6",M30S,141378.64,0.0
2021-10-05 08:45:00.000,2,"6",M30S,339472.8,1.3333334
2021-10-25 18:50:00.000,2,"6",M30S,142953.48,0.6666667
2021-10-14 03:15:00.000,2,"6",M30S,134475.73,0.0
2021-10-02 02:45:00.000,2,"6",M30S,340758.5,1.3333334
2021-10-19 01:50:00.000,2,"6",M30S,72804.87,0.33333334
2021-10-20 17:55:00.000,2,"6",M30S,72819.65,0.33333334
2021-10-19 22:45:00.000,2,"6",M30S,72815.305,0.33333334
2021-10-09 08:35:00.000,2,"6",M30S,134386.27,0.0
2021-10-23 14:45:00.000,2,"6",M30S,73905.31,0.6666667
2021-10-02 21:15:00.000,2,"6",M30S,339504.4,1.3333334
2021-10-22 08:30:00.000,2,"6",M30S,73838.03,0.6666667
2021-10-16 21:10:00.000,2,"6",M30S,141463.45,0.0
2021-10-24 06:10:00.000,2,"6",M30S,142962.92,0.6666667
2021-10-19 14:45:00.000,2,"6",M30S,72809.84,0.33333334
2021-10-15 16:00:00.000,2,"6",M30S,0.0,0.6666667
2021-10-08 14:35:00.000,2,"6",M30S,66669.85,0.82758623
2021-10-04 07:25:00.000,2,"6",M30S,339491.9,1.3333334
2021-10-21 07:30:00.000,2,"6",M30S,72818.836,0.33333334
2021-10-24 23:05:00.000,2,"6",M30S,142941.42,0.6666667
2021-10-19 08:00:00.000,2,"6",M30S,72805.74,0.33333334
2021-10-08 07:05:00.000,2,"6",M30S,66650.95,0.625
2021-10-25 09:35:00.000,2,"6",M30S,142942.56,0.6666667
2021-10-05 18:20:00.000,2,"6",M30S,339506.62,1.3333334
2021-10-02 20:35:00.000,2,"6",M30S,339475.16,1.3333334
2021-10-12 23:50:00.000,2,"6",M30S,134473.31,0.0
2021-10-16 08:35:00.000,2,"6",M30S,141518.03,0.0
2021-10-22 09:25:00.000,2,"6",M30S,73847.95,0.6666667
2021-10-24 15:30:00.000,2,"6",M30S,142927.75,0.6666667
2021-10-09 05:40:00.000,2,"6",M30S,134351.06,0.0
2021-10-02 21:35:00.000,2,"6",M30S,339513.06,1.3333334
2021-10-29 00:20:00.000,2,"6",M30S,14146.021,0.15789473
2021-10-28 15:35:00.000,2,"6",M30S,1706.466,0.6
2021-10-18 08:45:00.000,2,"6",M30S,72823.32,0.33333334
2021-10-26 20:35:00.000,2,"6",M30S,142968.19,0.6666667
2021-10-15 19:45:00.000,2,"6",M30S,0.0,0.6666667
2021-10-11 03:15:00.000,2,"6",M30S,134471.22,0.0
2021-10-03 03:25:00.000,2,"6",M30S,339492.44,1.3333334
2021-10-06 13:35:00.000,2,"6",M30S,151386.67,0.6666667
2021-10-25 09:05:00.000,2,"6",M30S,142941.4,0.6666667
2021-10-15 04:40:00.000,2,"6",M30S,134475.31,0.0
2021-10-09 11:50:00.000,2,"6",M30S,134411.31,0.0
2021-10-05 09:05:00.000,2,"6",M30S,339473.97,1.3333334
2021-10-18 18:10:00.000,2,"6",M30S,72826.85,0.33333334
2021-10-09 19:45:00.000,2,"6",M30S,134460.88,0.0
2021-10-04 12:55:00.000,2,"6",M30S,339491.94,1.3333334
2021-10-27 10:25:00.000,2,"6",M30S,142974.88,0.6666667
2021-10-23 21:40:00.000,2,"6",M30S,143016.53,0.6666667
2021-10-26 20:10:00.000,2,"6",M30S,142967.92,0.6666667
2021-10-19 02:05:00.000,2,"6",M30S,72805.02,0.33333334
2021-10-25 10:10:00.000,2,"6",M30S,142942.86,0.6666667
2021-10-10 18:55:00.000,2,"6",M30S,134472.38,0.0
2021-10-11 02:25:00.000,2,"6",M30S,134470.95,0.0
2021-10-31 01:05:00.000,2,"6",M30S,139498.12,0.6666667
2021-10-04 06:25:00.000,2,"6",M30S,339492.12,1.3333334
2021-10-18 17:30:00.000,2,"6",M30S,72827.266,0.33333334
2021-10-07 05:10:00.000,2,"6",M30S,139038.55,0.6666667
2021-10-20 15:15:00.000,2,"6",M30S,72818.07,0.33333334
2021-10-19 13:40:00.000,2,"6",M30S,72809.375,0.33333334
2021-10-15 20:15:00.000,2,"6",M30S,0.0,0.6666667
2021-10-29 23:45:00.000,2,"6",M30S,0.0,0.6666667
2021-10-29 11:15:00.000,2,"6",M30S,19104.932,0.6666667
2021-10-26 08:55:00.000,2,"6",M30S,142957.72,0.6666667
2021-10-15 01:30:00.000,2,"6",M30S,134476.5,0.0
2021-10-31 09:55:00.000,2,"6",M30S,146130.11,0.8
2021-10-13 19:05:00.000,2,"6",M30S,134475.98,0.0
2021-10-04 02:55:00.000,2,"6",M30S,339493.84,1.3333334
2021-10-27 12:05:00.000,2,"6",M30S,142961.4,0.6666667
2021-10-08 05:50:00.000,2,"6",M30S,72157.68,0.33333334
2021-10-23 08:00:00.000,2,"6",M30S,73898.72,0.6666667
2021-10-30 15:05:00.000,2,"6",M30S,143908.06,0.14285715
2021-10-31 10:35:00.000,2,"6",M30S,1664.3965,0.6666667
2021-10-08 04:45:00.000,2,"6",M30S,66599.96,0.6666667
2021-10-08 09:05:00.000,2,"6",M30S,66821.97,0.5
2021-10-26 00:25:00.000,2,"6",M30S,142955.62,0.6666667
2021-10-08 14:50:00.000,2,"6",M30S,66671.33,0.6666667
2021-10-06 00:50:00.000,2,"6",M30S,339517.0,1.3333334
2021-10-02 03:40:00.000,2,"6",M30S,340761.72,1.3333334
2021-10-24 19:20:00.000,2,"6",M30S,142949.1,0.6666667
2021-10-06 23:15:00.000,2,"6",M30S,0.0,0.6666667
2021-10-05 03:20:00.000,2,"6",M30S,339493.4,1.3333334
2021-10-31 21:30:00.000,2,"6",M30S,0.0,0.2
2021-10-11 07:00:00.000,2,"6",M30S,134464.0,0.0
2021-10-16 10:55:00.000,2,"6",M30S,141376.83,0.0
2021-10-05 07:30:00.000,2,"6",M30S,339461.8,1.3333334
2021-10-21 03:45:00.000,2,"6",M30S,72820.16,0.33333334
2021-10-24 07:25:00.000,2,"6",M30S,142954.23,0.6666667
2021-10-14 22:40:00.000,2,"6",M30S,134477.53,0.0
2021-10-25 15:20:00.000,2,"6",M30S,142945.45,0.6666667
2021-10-25 20:05:00.000,2,"6",M30S,142955.5,0.6666667
2021-10-02 22:45:00.000,2,"6",M30S,339506.25,1.3333334
2021-10-12 22:00:00.000,2,"6",M30S,134473.9,0.0
2021-10-13 14:50:00.000,2,"6",M30S,134474.55,0.0
2021-10-31 15:50:00.000,2,"6",M30S,145645.56,0.14285715
2021-10-03 11:05:00.000,2,"6",M30S,339494.94,1.3333334
2021-10-25 16:30:00.000,2,"6",M30S,142948.16,0.6666667
2021-10-26 00:30:00.000,2,"6",M30S,142956.08,0.6666667
2021-10-04 12:15:00.000,2,"6",M30S,339490.25,1.3333334
2021-10-30 13:40:00.000,2,"6",M30S,4592.0034,0.6666667
2021-10-08 14:15:00.000,2,"6",M30S,66667.61,0.73333335
2021-10-14 17:30:00.000,2,"6",M30S,134476.45,0.0
2021-10-10 04:25:00.000,2,"6",M30S,134458.67,0.0
2021-10-16 01:20:00.000,2,"6",M30S,141838.53,0.0
2021-10-03 04:05:00.000,2,"6",M30S,339497.22,1.3333334
2021-10-31 07:10:00.000,2,"6",M30S,143906.6,0.6666667
2021-10-07 04:45:00.000,2,"6",M30S,138690.62,0.6666667
2021-10-06 09:20:00.000,2,"6",M30S,339487.28,1.3333334
2021-10-31 20:20:00.000,2,"6",M30S,3638.637,0.13333334
2021-10-27 21:55:00.000,2,"6",M30S,10739.496,1.0
2021-10-20 17:45:00.000,2,"6",M30S,72819.586,0.33333334
2021-10-25 05:20:00.000,2,"6",M30S,142944.56,0.6666667
2021-10-08 01:45:00.000,2,"6",M30S,0.0,0.6666667
2021-10-08 22:15:00.000,2,"6",M30S,66689.3,0.33333334
2021-10-25 06:45:00.000,2,"6",M30S,142943.84,0.6666667
2021-10-08 20:30:00.000,2,"6",M30S,66688.58,0.33333334
2021-10-03 16:35:00.000,2,"6",M30S,339494.47,1.3333334
2021-10-14 03:10:00.000,2,"6",M30S,134475.95,0.0
2021-10-26 12:40:00.000,2,"6",M30S,142957.98,0.6666667
2021-10-23 15:00:00.000,2,"6",M30S,73905.914,0.6666667
2021-10-15 15:35:00.000,2,"6",M30S,0.0,0.6666667
2021-10-19 10:15:00.000,2,"6",M30S,72805.82,0.33333334
2021-10-26 02:25:00.000,2,"6",M30S,142956.75,0.6666667
2021-10-05 11:35:00.000,2,"6",M30S,339473.28,1.3333334
2021-10-22 03:10:00.000,2,"6",M30S,73734.09,0.6666667
2021-10-06 21:20:00.000,2,"6",M30S,0.0,1.2
2021-10-13 18:20:00.000,2,"6",M30S,134475.44,0.0
2021-10-23 07:25:00.000,2,"6",M30S,73897.56,0.6666667
2021-10-24 00:00:00.000,2,"6",M30S,142989.45,0.6666667
2021-10-18 04:50:00.000,2,"6",M30S,141357.2,0.0
2021-10-17 05:45:00.000,2,"6",M30S,141379.11,0.0
2021-10-21 14:10:00.000,2,"6",M30S,72820.51,0.33333334
2021-10-15 00:55:00.000,2,"6",M30S,134476.42,0.0
2021-10-05 03:30:00.000,2,"6",M30S,339489.94,1.3333334
2021-10-10 19:10:00.000,2,"6",M30S,134472.08,0.0
2021-10-21 23:45:00.000,2,"6",M30S,73579.875,0.6666667
2021-10-01 21:50:00.000,2,"6",M30S,340737.7,1.3333334
2021-10-26 10:05:00.000,2,"6",M30S,142958.66,0.6666667
2021-10-30 21:00:00.000,2,"6",M30S,134010.77,0.6666667
2021-10-29 03:10:00.000,2,"6",M30S,138915.69,1.6
2021-10-10 03:20:00.000,2,"6",M30S,134458.0,0.0
2021-10-15 00:50:00.000,2,"6",M30S,134476.44,0.0
2021-10-03 10:30:00.000,2,"6",M30S,339498.88,1.3333334
2021-10-28 05:45:00.000,2,"6",M30S,5685.017,1.0
2021-10-17 17:55:00.000,2,"6",M30S,141340.92,0.0
2021-10-06 04:25:00.000,2,"6",M30S,339479.62,1.3333334
2021-10-02 12:15:00.000,2,"6",M30S,340763.72,1.3333334
2021-10-24 10:25:00.000,2,"6",M30S,142930.7,0.6666667
2021-10-10 10:35:00.000,2,"6",M30S,134457.81,0.0
2021-10-27 08:50:00.000,2,"6",M30S,142972.5,0.6666667
2021-10-21 19:25:00.000,2,"6",M30S,72823.15,0.33333334
2021-10-16 14:30:00.000,2,"6",M30S,141259.45,0.0
2021-10-02 11:35:00.000,2,"6",M30S,340765.56,1.3333334
2021-10-04 20:30:00.000,2,"6",M30S,339493.94,1.3333334
2021-10-15 15:15:00.000,2,"6",M30S,0.0,0.6666667
2021-10-18 23:35:00.000,2,"6",M30S,72804.33,0.33333334
2021-10-15 15:55:00.000,2,"6",M30S,0.0,0.6666667
2021-10-31 21:00:00.000,2,"6",M30S,0.0,1.3809524
2021-10-23 22:25:00.000,2,"6",M30S,142992.05,0.6666667
2021-10-10 20:25:00.000,2,"6",M30S,134476.98,0.0
2021-10-29 13:20:00.000,2,"6",M30S,144618.19,0.6666667
2021-10-28 19:30:00.000,2,"6",M30S,0.0,0.21428572
2021-10-07 21:30:00.000,2,"6",M30S,0.0,0.90909094
2021-10-16 16:40:00.000,2,"6",M30S,141366.16,0.0
2021-10-25 19:40:00.000,2,"6",M30S,142955.11,0.6666667
2021-10-06 22:05:00.000,2,"6",M30S,0.0,0.6666667
2021-10-29 09:45:00.000,2,"6",M30S,142204.23,0.14285715
2021-10-09 10:05:00.000,2,"6",M30S,134397.94,0.0
2021-10-07 08:50:00.000,2,"6",M30S,141839.44,0.14285715
2021-10-02 08:05:00.000,2,"6",M30S,340767.5,1.3333334
2021-10-22 05:40:00.000,2,"6",M30S,73809.18,0.6666667
2021-10-26 23:15:00.000,2,"6",M30S,142969.58,0.6666667
2021-10-29 10:25:00.000,2,"6",M30S,143653.11,0.6666667
2021-10-20 08:20:00.000,2,"6",M30S,72816.78,0.33333334
2021-10-25 21:10:00.000,2,"6",M30S,142956.81,0.6666667
2021-10-25 10:20:00.000,2,"6",M30S,142942.97,0.6666667
2021-10-24 09:05:00.000,2,"6",M30S,142940.97,0.6666667
2021-10-25 02:40:00.000,2,"6",M30S,142944.75,0.6666667
2021-10-11 06:40:00.000,2,"6",M30S,134464.55,0.0
2021-10-10 14:05:00.000,2,"6",M30S,134465.66,0.0
2021-10-06 08:15:00.000,2,"6",M30S,339484.94,1.3333334
2021-10-21 13:15:00.000,2,"6",M30S,72820.02,0.33333334
2021-10-07 11:40:00.000,2,"6",M30S,7703.483,0.2631579
2021-10-17 06:25:00.000,2,"6",M30S,141368.38,0.0
2021-10-13 17:20:00.000,2,"6",M30S,134475.44,0.0
2021-10-07 00:50:00.000,2,"6",M30S,0.0,0.6666667
2021-10-19 12:30:00.000,2,"6",M30S,72808.03,0.33333334
2021-10-05 09:20:00.000,2,"6",M30S,339473.8,1.3333334
2021-10-28 18:00:00.000,2,"6",M30S,23479.68,0.14285715
2021-10-24 01:45:00.000,2,"6",M30S,142966.4,0.6666667
2021-10-13 23:00:00.000,2,"6",M30S,134476.75,0.0
2021-10-05 23:55:00.000,2,"6",M30S,339517.6,1.3333334
2021-10-26 05:10:00.000,2,"6",M30S,142958.64,0.6666667
2021-10-28 23:25:00.000,2,"6",M30S,0.0,1.5757576
2021-10-26 07:25:00.000,2,"6",M30S,142957.95,0.6666667
2021-10-29 00:50:00.000,2,"6",M30S,135195.89,0.14285715
2021-10-29 17:20:00.000,2,"6",M30S,27447.172,0.14285715
2021-10-02 07:00:00.000,2,"6",M30S,340766.7,1.3333334
2021-10-11 01:45:00.000,2,"6",M30S,134472.6,0.0
2021-10-18 00:50:00.000,2,"6",M30S,141384.27,0.0
2021-10-15 01:05:00.000,2,"6",M30S,134476.48,0.0
2021-10-09 18:00:00.000,2,"6",M30S,134447.19,0.0
2021-10-29 01:50:00.000,2,"6",M30S,136423.36,0.14285715
2021-10-06 22:30:00.000,2,"6",M30S,0.0,0.21428572
