"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-11-24 19:55:00.000,2,59.979393,121.29023,93333.336,59.978912,26.904783,,59.97903,29.050217,,59.979195,32.56775,,59.979557,32.767,,41.27,,
2021-11-13 04:15:00.000,2,60.002945,113.7969,91600.0,60.00305,27.383034,,60.003067,25.535933,,60.00273,28.947153,,60.002975,31.931051,,50.3,52.4,47.0
2021-11-23 03:30:00.000,2,60.000885,118.81744,90933.336,60.001076,25.43885,,60.000698,27.844734,,60.000843,32.767,,60.000908,32.767,,32.47,48.285,38.0
2021-11-07 06:55:00.000,2,59.994003,115.13422,92900.0,59.994236,28.212267,,59.994312,25.731184,,59.993904,29.08655,,59.994167,32.10455,,25.55,48.215,71.0
2021-11-07 21:50:00.000,2,60.000114,114.60398,92200.0,60.000137,27.991266,,60.0003,26.157133,,59.999958,28.566067,,60.000145,31.8912,,21.39,72.13,50.0
2021-11-20 06:35:00.000,2,59.98803,117.19645,92186.164,59.9882,27.589666,,59.98779,28.55405,,59.988274,28.283417,,59.98826,32.767,,40.79,47.63,64.0
2021-11-02 20:15:00.000,2,59.996075,109.798935,87803.336,59.996704,26.917767,,59.996758,25.246183,,59.997326,26.89415,,59.99689,30.747984,,86.555,75.155,55.0
2021-11-02 01:20:00.000,2,59.986847,107.88188,85600.0,59.986565,27.357983,,59.986557,25.277967,,59.986588,25.161617,,59.98641,30.0847,,75.0,66.765,67.0
2021-11-01 00:45:00.000,2,60.01132,102.2271,80000.0,60.011364,27.798567,,60.01177,25.500816,,60.01169,20.988684,,60.011734,27.937834,,39.67,68.345,52.0
2021-11-21 11:30:00.000,2,60.000347,116.84952,92066.664,60.000534,27.464767,,60.00031,28.95915,,59.99998,27.6582,,59.999786,32.767,,28.44,66.85,98.0
2021-11-16 01:50:00.000,2,60.007915,113.95932,89197.78,60.00839,26.194834,,60.008335,26.912567,,60.00811,29.217733,,60.00779,31.634867,,33.07,68.015,73.0
2021-11-20 08:10:00.000,2,60.011658,117.16562,92185.72,60.011494,27.573267,,60.011635,28.565834,,60.01153,28.25825,,60.01175,32.767,,40.65,46.93,68.0
2021-11-29 07:35:00.000,2,60.005665,117.47328,89633.336,60.00589,23.515816,,60.00577,26.0597,,60.00586,33.01999,,60.00572,34.877327,,34.18,45.43,59.0
2021-11-19 21:40:00.000,2,60.016804,0.0,53133.332,60.016804,0.0,,60.016804,0.0,,60.016804,0.0,,60.016804,0.0,,25.24,63.555,35.0
2021-11-02 12:20:00.000,2,59.981647,111.50747,89300.0,59.981873,27.97265,,59.98185,25.647182,,59.981865,26.4549,,59.981796,31.43095,,51.74,57.46,94.0
2021-11-06 15:10:00.000,2,60.012447,115.55,93103.89,60.01262,28.3202,,60.012573,25.89275,,60.012604,29.161783,,60.01259,32.174866,,,50.08,63.0
2021-11-02 00:30:00.000,2,60.00444,107.7709,85405.555,60.004044,27.4412,,60.004284,25.396,,60.004284,25.00835,,60.004143,29.924883,,75.08,69.81,67.0
2021-11-25 19:40:00.000,2,59.99029,111.95523,84033.336,59.99109,23.584467,,59.99155,26.108284,,59.99102,30.363832,,59.99067,31.899,,4.48,56.435,48.0
2021-11-11 21:20:00.000,2,60.01369,110.479546,88231.3,60.012653,28.109745,,60.01302,25.330475,,60.013363,28.530119,,60.013546,28.508408,,41.13,70.76,40.0
2021-11-23 06:10:00.000,2,59.957844,117.77393,91033.336,59.95899,24.7156,,59.95827,27.538633,,59.95817,32.7236,,59.958466,32.767,,40.56,44.44,40.0
2021-11-16 11:15:00.000,2,60.01694,118.90725,94181.11,60.017384,27.84975,,60.01726,27.164667,,60.01682,31.1258,,60.01685,32.767,,15.03,64.94,97.0
2021-11-02 04:10:00.000,2,60.011124,109.51655,87128.11,60.01061,28.106934,,60.010384,25.952633,,60.01018,25.70535,,60.010494,29.756233,,51.96,,
2021-11-28 18:15:00.000,2,60.006027,118.22773,90148.89,60.005844,23.937517,,60.005756,26.420218,,60.005592,32.99208,,60.005634,34.87795,,33.42,59.01,66.0
2021-11-16 20:20:00.000,2,59.994923,115.7434,93040.0,59.995197,26.634367,,59.99469,27.341816,,59.994938,29.083166,,59.994125,32.682,,53.14,79.16,48.0
2021-11-02 08:50:00.000,2,60.00603,111.06027,89000.0,60.005955,28.011526,,60.005856,25.412779,,60.00584,26.377644,,60.0052,31.256966,,23.48,58.99,94.0
2021-11-27 03:30:00.000,2,60.0104,115.3742,87433.336,60.010765,23.744516,,60.010494,26.094334,,60.01045,32.767,,60.010765,32.767,,25.92,45.005,42.0
2021-11-06 21:05:00.000,2,60.009724,115.38883,93200.0,60.00955,28.36995,,60.0097,26.0021,,60.009834,29.066366,,60.009632,31.950083,,,66.745,47.0
2021-11-10 18:40:00.000,2,60.00576,112.18654,91904.46,60.005417,27.485899,,60.005455,26.061068,,60.00557,27.001204,,60.00582,31.637102,,83.25,77.84,57.0
2021-11-25 01:50:00.000,2,60.012585,120.41457,92433.336,60.01253,26.037916,,60.012432,28.843306,,60.01238,32.767,,60.012554,32.767,,39.66,72.005,92.0
2021-11-18 15:15:00.000,2,59.99821,121.688835,93933.336,59.998135,27.896467,,59.998524,28.260366,,59.998795,32.767,,59.998375,32.767,,21.46,54.625,45.0
2021-11-03 22:05:00.000,2,59.999245,110.58408,88200.0,59.99866,27.92995,,59.99863,25.564266,,59.99869,27.972918,,59.99894,29.117716,,56.83,50.98,94.0
2021-11-22 17:00:00.000,2,60.009403,113.027115,85014.72,60.008984,25.5074,,60.00942,28.10005,,60.009357,27.57485,,60.00967,31.845284,,16.576666,59.315,42.0
2021-11-18 18:20:00.000,2,60.00475,121.792435,94340.0,60.00484,27.992332,,60.004936,28.266233,,60.004414,32.767,,60.004967,32.767,,11.36,58.475,48.0
2021-11-03 19:25:00.000,2,60.01394,110.23305,87900.0,60.01348,27.79605,,60.01351,25.563616,,60.013653,27.8964,,60.01355,28.976717,,83.52,50.925,96.0
2021-11-25 23:20:00.000,2,60.005947,112.08593,84133.336,60.00666,23.62074,,60.00677,26.197018,,60.006733,30.34988,,60.006523,31.919638,,38.22,55.275,46.0
2021-11-07 09:45:00.000,2,60.00678,115.1389,93000.0,60.00722,28.222416,,60.006844,25.776583,,60.00686,29.01515,,60.00682,32.126484,,27.03,44.24,76.0
2021-11-16 00:45:00.000,2,59.997635,112.16861,87375.086,59.997383,25.28939,,59.997276,26.473305,,59.997475,28.935474,,59.997574,31.46978,,22.02,70.24,70.0
2021-11-14 13:45:00.000,2,60.00349,115.184586,90566.664,60.003582,27.6967,,60.003822,25.6481,,60.003807,29.465918,,60.003723,32.372383,,12.04,49.855,68.0
2021-11-14 00:30:00.000,2,59.99621,114.14598,89466.664,59.99675,27.518017,,59.996956,25.657898,,59.996605,29.132305,,59.99642,31.835085,,34.95,56.67,45.0
2021-11-04 04:55:00.000,2,59.97652,110.7172,88300.0,59.977238,27.855717,,59.976856,25.634167,,59.97685,28.11835,,59.976677,29.108734,,37.12,46.38,90.0
2021-11-21 05:25:00.000,2,60.00443,116.7849,92048.336,60.00431,27.376566,,60.00374,28.7914,,60.003815,27.85155,,60.003933,32.767,,32.06,65.58,88.0
2021-11-22 19:45:00.000,2,60.00514,119.80259,91864.97,60.00565,25.768627,,60.006054,28.500711,,60.005833,32.767,,60.00559,32.767,,30.74,65.815,32.0
2021-11-01 12:55:00.000,2,59.986485,104.30068,81981.5,59.987587,28.132032,,59.987286,25.322634,,59.98739,21.73735,,59.987293,29.1104,,74.83,51.33,73.0
