"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second","miner_count"
2021-11-11 06:40:00.000,2,"6",M30S,188210.19,0.6666667
2021-11-06 11:10:00.000,2,"6",M30S,186743.3,0.6666667
2021-11-01 22:15:00.000,2,"6",M30S,26832.713,0.15789473
2021-11-05 07:20:00.000,2,"6",M30S,186738.17,0.6666667
2021-11-03 18:15:00.000,2,"6",M30S,188239.31,0.6666667
2021-11-05 03:50:00.000,2,"6",M30S,186713.95,0.6666667
2021-11-10 07:45:00.000,2,"6",M30S,186743.16,0.6666667
2021-11-08 00:55:00.000,2,"6",M30S,186743.3,0.6666667
2021-11-02 03:30:00.000,2,"6",M30S,100712.62,0.14285715
2021-11-08 17:50:00.000,2,"6",M30S,186743.88,0.6666667
2021-11-05 00:00:00.000,2,"6",M30S,19538.164,0.6666667
2021-11-01 16:40:00.000,2,"6",M30S,95152.08,0.6
2021-11-01 21:00:00.000,2,"6",M30S,101688.71,1.1111112
2021-11-09 08:35:00.000,2,"6",M30S,186743.16,0.6666667
2021-11-01 20:10:00.000,2,"6",M30S,82090.19,1.4117647
2021-11-04 17:30:00.000,2,"6",M30S,186215.62,0.6666667
2021-11-04 16:50:00.000,2,"6",M30S,0.0,0.3846154
2021-11-05 00:15:00.000,2,"6",M30S,81230.04,0.6666667
2021-11-09 06:20:00.000,2,"6",M30S,186743.45,0.6666667
2021-11-04 16:15:00.000,2,"6",M30S,187215.45,0.6666667
2021-11-01 16:00:00.000,2,"6",M30S,39082.39,0.6666667
2021-11-04 01:55:00.000,2,"6",M30S,188917.03,0.6666667
2021-11-01 09:30:00.000,2,"6",M30S,79656.62,0.13333334
2021-11-07 07:55:00.000,2,"6",M30S,186743.38,0.6666667
2021-11-05 22:05:00.000,2,"6",M30S,186750.69,0.6666667
2021-11-10 11:50:00.000,2,"6",M30S,186743.03,0.6666667
2021-11-06 21:00:00.000,2,"6",M30S,186747.23,0.6666667
2021-11-10 18:20:00.000,2,"6",M30S,186743.9,0.6666667
2021-11-10 11:25:00.000,2,"6",M30S,186743.06,0.6666667
2021-11-04 06:10:00.000,2,"6",M30S,186716.0,0.6666667
2021-11-07 09:30:00.000,2,"6",M30S,186742.17,0.6666667
2021-11-10 17:30:00.000,2,"6",M30S,186743.89,0.6666667
2021-11-04 02:05:00.000,2,"6",M30S,188911.31,0.6666667
2021-11-10 01:45:00.000,2,"6",M30S,186743.62,0.6666667
2021-11-08 04:55:00.000,2,"6",M30S,186742.9,0.6666667
2021-11-01 12:15:00.000,2,"6",M30S,60762.06,0.6666667
2021-11-10 23:20:00.000,2,"6",M30S,188178.4,0.6666667
2021-11-05 23:50:00.000,2,"6",M30S,186746.72,0.6666667
2021-11-10 23:15:00.000,2,"6",M30S,188176.72,0.6666667
2021-11-03 00:25:00.000,2,"6",M30S,28470.207,0.6666667
2021-11-05 04:00:00.000,2,"6",M30S,186716.8,0.6666667
2021-11-09 10:05:00.000,2,"6",M30S,186743.27,0.6666667
2021-11-01 20:15:00.000,2,"6",M30S,0.0,1.3333334
2021-11-01 23:35:00.000,2,"6",M30S,106807.14,0.11764706
2021-11-01 14:25:00.000,2,"6",M30S,31659.547,0.6666667
2021-11-09 00:05:00.000,2,"6",M30S,186743.89,0.6666667
2021-11-07 12:50:00.000,2,"6",M30S,186741.47,0.6666667
2021-11-10 07:25:00.000,2,"6",M30S,186743.08,0.6666667
2021-11-06 19:40:00.000,2,"6",M30S,186747.4,0.6666667
2021-11-03 11:00:00.000,2,"6",M30S,104132.71,0.6666667
2021-11-03 08:20:00.000,2,"6",M30S,47825.34,0.6666667
2021-11-05 00:10:00.000,2,"6",M30S,6804.5747,0.72727275
2021-11-09 02:25:00.000,2,"6",M30S,186743.62,0.6666667
2021-11-11 01:35:00.000,2,"6",M30S,188201.42,0.6666667
2021-11-03 12:25:00.000,2,"6",M30S,25812.605,0.6666667
2021-11-07 05:50:00.000,2,"6",M30S,186743.53,0.6666667
2021-11-03 00:35:00.000,2,"6",M30S,20579.643,0.6666667
2021-11-11 09:25:00.000,2,"6",M30S,188217.28,0.6666667
2021-11-03 18:55:00.000,2,"6",M30S,188242.45,0.6666667
2021-11-07 22:35:00.000,2,"6",M30S,186744.17,0.6666667
2021-11-04 12:50:00.000,2,"6",M30S,39098.883,1.2857143
2021-11-07 18:15:00.000,2,"6",M30S,186742.75,0.6666667
2021-11-04 02:20:00.000,2,"6",M30S,188895.94,0.6666667
2021-11-01 16:35:00.000,2,"6",M30S,104078.766,0.7777778
2021-11-08 14:05:00.000,2,"6",M30S,186742.23,0.6666667
2021-11-03 10:45:00.000,2,"6",M30S,39975.984,0.6666667
2021-11-01 21:25:00.000,2,"6",M30S,34135.824,0.6666667
2021-11-05 00:35:00.000,2,"6",M30S,103816.445,0.6666667
2021-11-10 22:25:00.000,2,"6",M30S,188180.06,0.6666667
2021-11-09 17:50:00.000,2,"6",M30S,186744.16,0.6666667
2021-11-10 06:25:00.000,2,"6",M30S,186743.02,0.6666667
2021-11-01 09:55:00.000,2,"6",M30S,102547.16,1.6923077
2021-11-07 21:10:00.000,2,"6",M30S,186744.31,0.6666667
2021-11-09 20:00:00.000,2,"6",M30S,186744.44,0.6666667
2021-11-06 07:50:00.000,2,"6",M30S,186743.4,0.6666667
2021-11-02 20:00:00.000,2,"6",M30S,186454.56,0.90909094
2021-11-08 21:50:00.000,2,"6",M30S,186744.19,0.6666667
2021-11-07 12:25:00.000,2,"6",M30S,186741.52,0.6666667
2021-11-05 19:10:00.000,2,"6",M30S,186747.14,0.6666667
2021-11-04 12:25:00.000,2,"6",M30S,187352.67,0.6666667
2021-11-09 20:50:00.000,2,"6",M30S,186744.42,0.6666667
2021-11-07 17:55:00.000,2,"6",M30S,186742.48,0.6666667
2021-11-01 09:40:00.000,2,"6",M30S,27346.525,0.22222222
2021-11-11 17:25:00.000,2,"6",M30S,188230.28,0.6666667
2021-11-04 18:50:00.000,2,"6",M30S,104927.33,0.6666667
2021-11-01 23:55:00.000,2,"6",M30S,188153.23,0.14285715
2021-11-10 10:40:00.000,2,"6",M30S,186743.08,0.6666667
2021-11-07 19:25:00.000,2,"6",M30S,186742.83,0.6666667
2021-11-10 22:30:00.000,2,"6",M30S,188176.1,0.6666667
2021-11-07 19:00:00.000,2,"6",M30S,186742.8,0.6666667
2021-11-01 16:05:00.000,2,"6",M30S,28150.996,0.71428573
2021-11-07 13:25:00.000,2,"6",M30S,186741.5,0.6666667
2021-11-05 06:15:00.000,2,"6",M30S,186734.62,0.6666667
2021-11-09 20:35:00.000,2,"6",M30S,186744.44,0.6666667
2021-11-10 18:30:00.000,2,"6",M30S,186743.97,0.6666667
2021-11-05 02:35:00.000,2,"6",M30S,186158.1,0.6666667
2021-11-06 13:05:00.000,2,"6",M30S,186744.39,0.6666667
2021-11-04 14:20:00.000,2,"6",M30S,109764.69,0.6666667
