"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second","miner_count"
2021-10-28 14:35:00.000,2,"3",M31S,437883872,2259.3333
2021-10-15 21:00:00.000,2,"3",M31S,423005152,2198.6667
2021-10-26 15:55:00.000,2,"3",M31S,422312512,1653.75
2021-10-06 00:20:00.000,2,"3",M31S,408745248,2217.0
2021-10-17 19:35:00.000,2,"3",M31S,424310880,274.0
2021-10-05 04:55:00.000,2,"3",M31S,409147808,2218.0
2021-10-25 21:15:00.000,2,"3",M31S,414283584,2218.0
2021-10-16 04:30:00.000,2,"3",M31S,423889312,326.0
2021-10-08 20:40:00.000,2,"3",M31S,395928384,2215.0
2021-10-19 07:00:00.000,2,"3",M31S,427723200,1330.4
2021-10-12 21:45:00.000,2,"3",M31S,408393280,505.3846
2021-10-21 09:55:00.000,2,"3",M31S,426154048,948.2857
2021-10-07 06:05:00.000,2,"3",M31S,408532864,2219.6667
2021-10-24 07:30:00.000,2,"3",M31S,417875168,275.95834
2021-10-26 04:25:00.000,2,"3",M31S,425406624,132.19608
2021-10-22 19:00:00.000,2,"3",M31S,418976960,1317.4
2021-10-28 14:15:00.000,2,"3",M31S,437909792,1356.6
2021-10-27 16:55:00.000,2,"3",M31S,433496064,2260.3333
2021-10-28 02:30:00.000,2,"3",M31S,436276704,484.35715
2021-10-07 11:40:00.000,2,"3",M31S,408516416,2220.3333
2021-10-23 23:35:00.000,2,"3",M31S,412806560,1304.2
2021-10-28 01:40:00.000,2,"3",M31S,434142400,1134.3334
2021-10-11 14:20:00.000,2,"3",M31S,416516032,2173.0
2021-10-10 01:40:00.000,2,"3",M31S,409404896,2214.0
2021-10-07 14:35:00.000,2,"3",M31S,408418400,2220.6667
2021-10-11 00:25:00.000,2,"3",M31S,401283904,370.55554
2021-10-28 05:25:00.000,2,"3",M31S,437227776,678.3
2021-10-13 00:30:00.000,2,"3",M31S,414168960,371.55554
2021-10-28 10:25:00.000,2,"3",M31S,437985856,484.2143
2021-10-22 17:50:00.000,2,"3",M31S,420232704,942.1429
2021-10-10 17:45:00.000,2,"3",M31S,409659968,2214.0
2021-10-25 14:40:00.000,2,"3",M31S,417837184,272.75
2021-10-08 13:40:00.000,2,"3",M31S,411561312,949.8571
2021-10-04 10:20:00.000,2,"3",M31S,409738176,2217.6667
2021-10-09 10:05:00.000,2,"3",M31S,412910752,738.3333
2021-10-21 02:20:00.000,2,"3",M31S,421373696,392.82352
2021-10-06 08:20:00.000,2,"3",M31S,408771424,2218.0
2021-10-03 12:35:00.000,2,"3",M31S,410734176,2220.3333
2021-10-09 22:25:00.000,2,"3",M31S,402260288,2216.3333
2021-10-13 23:20:00.000,2,"3",M31S,404488800,348.57895
2021-10-31 16:10:00.000,2,"3",M31S,376623168,2259.6667
2021-10-20 16:50:00.000,2,"3",M31S,426520160,665.2
2021-10-31 05:15:00.000,2,"3",M31S,376670208,678.0
2021-10-26 12:15:00.000,2,"3",M31S,420618752,492.07144
2021-10-30 04:45:00.000,2,"3",M31S,377649152,1353.6
2021-10-14 12:50:00.000,2,"3",M31S,420475328,2192.6667
2021-10-17 09:35:00.000,2,"3",M31S,427903776,2176.6667
2021-10-28 02:10:00.000,2,"3",M31S,434484480,1358.6
2021-10-04 03:55:00.000,2,"3",M31S,405863488,2224.0
2021-10-30 15:00:00.000,2,"3",M31S,377548256,2259.3333
2021-10-25 19:45:00.000,2,"3",M31S,400544768,188.89189
2021-10-12 08:35:00.000,2,"3",M31S,413307872,344.26315
2021-10-26 12:40:00.000,2,"3",M31S,414890080,458.53333
2021-10-13 19:30:00.000,2,"3",M31S,413900768,2195.6667
2021-10-28 19:05:00.000,2,"3",M31S,437947072,2260.6667
2021-10-07 04:50:00.000,2,"3",M31S,408452384,2219.3333
2021-10-31 08:20:00.000,2,"3",M31S,376440160,325.61905
2021-10-24 06:20:00.000,2,"3",M31S,414921792,274.41666
2021-10-05 22:30:00.000,2,"3",M31S,407200640,2218.0
2021-10-11 12:35:00.000,2,"3",M31S,417512864,2174.0
2021-10-08 21:40:00.000,2,"3",M31S,397197440,393.64706
2021-10-15 08:15:00.000,2,"3",M31S,420646304,411.9375
2021-10-21 00:25:00.000,2,"3",M31S,418412608,200.51428
2021-10-13 09:25:00.000,2,"3",M31S,418194528,2192.6667
2021-10-11 18:50:00.000,2,"3",M31S,416067776,2173.6667
2021-10-24 17:25:00.000,2,"3",M31S,402026304,143.32259
2021-10-20 07:05:00.000,2,"3",M31S,427204640,2216.3333
2021-10-14 04:40:00.000,2,"3",M31S,419208160,2188.0
2021-10-28 03:55:00.000,2,"3",M31S,437279392,484.14285
2021-10-22 12:25:00.000,2,"3",M31S,426126784,658.3
2021-10-09 13:30:00.000,2,"3",M31S,413246112,738.6667
2021-10-28 02:45:00.000,2,"3",M31S,436903552,484.35715
2021-10-24 22:10:00.000,2,"3",M31S,392849728,223.03334
2021-10-06 12:00:00.000,2,"3",M31S,408823456,2218.6667
2021-10-29 07:30:00.000,2,"3",M31S,440722304,484.2143
