"hour_stump","hashrate","operational","heat_index"
"2021-11-24 06:40:00",463.08673095703125,36460.000000000000,53.88999938964844
"2021-11-30 09:00:00",453.4815368652344,35586.000000000000,54.34000015258789
"2021-11-20 05:05:00",467.51190185546875,36689.000000000000,45.189998626708984
"2021-11-28 05:25:00",461.8328857421875,36249.000000000000,49.63999938964844
"2021-11-25 08:20:00",461.65606689453125,36000.000000000000,53.83000183105469
"2021-11-13 20:05:00",456.1059875488281,35885.000000000000,52.0
"2021-11-06 10:05:00",469.7503662109375,36998.000000000000,48.91999816894531
"2021-11-25 23:40:00",461.89044189453125,36142.000000000000,43.560001373291016
"2021-11-09 11:30:00",467.0265197753906,36756.000000000000,69.93000030517578
"2021-11-26 05:10:00",461.6143493652344,36139.000000000000,36.86000061035156
"2021-11-14 13:55:00",455.17816162109375,35827.000000000000,76.08000183105469
"2021-11-09 06:50:00",467.45013427734375,36733.000000000000,55.060001373291016
"2021-11-23 11:45:00",463.27886962890625,36691.000000000000,63.63999938964844
"2021-11-05 02:45:00",469.8077087402344,36987.000000000000,40.599998474121094
"2021-11-23 05:30:00",463.918701171875,36698.000000000000,36.540000915527344
"2021-11-10 05:25:00",465.80194091796875,36492.000000000000,61.20000076293945
"2021-11-09 11:45:00",466.885498046875,36736.000000000000,71.0199966430664
"2021-11-06 17:30:00",469.2023010253906,37000.000000000000,65.58999633789062
"2021-11-04 18:25:00",470.2137145996094,36983.000000000000,54.93000030517578
"2021-11-13 00:35:00",454.94171142578125,35656.000000000000,46.66999816894531
"2021-11-25 15:40:00",459.5903625488281,36006.000000000000,55.45000076293945
"2021-11-08 12:10:00",466.849609375,36955.000000000000,71.44000244140625
"2021-11-21 10:50:00",463.8968505859375,36651.000000000000,70.79000091552734
"2021-11-11 08:35:00",462.6657409667969,36283.000000000000,59.20000076293945
"2021-11-27 09:25:00",462.5173034667969,36313.000000000000,43.209999084472656
"2021-11-26 20:40:00",462.9480285644531,36286.000000000000,46.4900016784668
"2021-11-15 23:15:00",450.94049072265625,35217.000000000000,65.43000030517578
"2021-11-11 04:35:00",461.6653747558594,36156.000000000000,66.77999877929688
"2021-11-26 16:40:00",463.071533203125,36300.000000000000,48.36000061035156
"2021-11-25 08:25:00",461.7599792480469,36055.000000000000,53.849998474121094
"2021-11-15 22:40:00",450.94720458984375,35183.000000000000,66.16000366210938
"2021-11-24 00:30:00",463.3163757324219,36322.000000000000,55.560001373291016
"2021-11-29 23:45:00",453.2795104980469,35544.000000000000,50.400001525878906
"2021-11-28 05:45:00",461.8879089355469,36265.000000000000,47.439998626708984
"2021-11-17 23:55:00",463.0512390136719,36512.000000000000,63.34000015258789
"2021-11-08 19:55:00",466.91021728515625,36955.000000000000,62.81999969482422
"2021-11-23 21:15:00",462.82171630859375,36704.000000000000,57.11000061035156
"2021-11-10 19:05:00",459.83251953125,35804.000000000000,73.29000091552734
"2021-11-14 07:15:00",457.7783508300781,35844.000000000000,44.16999816894531
"2021-11-17 15:45:00",458.0174865722656,36130.000000000000,82.05999755859375
"2021-11-13 04:40:00",456.73321533203125,35703.000000000000,39.970001220703125
"2021-11-12 10:45:00",462.19293212890625,36338.000000000000,64.94000244140625
"2021-11-08 03:20:00",467.50054931640625,36978.000000000000,50.540000915527344
"2021-11-06 11:00:00",469.47357177734375,36980.000000000000,55.11000061035156
"2021-11-29 20:50:00",453.298095703125,35474.000000000000,53.83000183105469
"2021-11-17 20:10:00",463.9815673828125,36442.000000000000,69.12000274658203
"2021-11-08 03:35:00",467.4226989746094,36971.000000000000,50.27000045776367
"2021-11-30 17:50:00",450.53887939453125,35219.000000000000,65.93000030517578
"2021-11-05 07:10:00",470.11566162109375,36985.000000000000,37.529998779296875
"2021-11-12 02:00:00",462.6736755371094,36340.000000000000,47.95000076293945
"2021-11-20 19:55:00",465.3133850097656,36664.000000000000,63.75
"2021-11-13 08:55:00",456.99310302734375,35844.000000000000,47.86000061035156
