"hour_stump","datacenter_id","datacenter_room_id","miner_model","gigahash/second"
2021-11-12 05:30:00.000,5,"2",S9,462637696
2021-11-04 19:10:00.000,5,"2",S9,470753472
2021-11-17 00:30:00.000,5,"2",S9,462755968
2021-11-12 21:30:00.000,5,"2",S9,456180000
2021-11-18 11:00:00.000,5,"2",S9,464713984
2021-11-10 04:45:00.000,5,"2",S9,464947008
2021-11-25 06:05:00.000,5,"2",S9,237256256
2021-11-28 13:50:00.000,5,"2",S9,461678080
2021-11-04 13:25:00.000,5,"2",S9,469002272
2021-11-16 04:35:00.000,5,"2",S9,450882112
2021-11-23 00:00:00.000,5,"2",S9,463646560
2021-11-30 03:10:00.000,5,"2",S9,453164128
2021-11-26 06:15:00.000,5,"2",S9,460178592
2021-11-21 01:25:00.000,5,"2",S9,464041088
2021-11-08 06:20:00.000,5,"2",S9,465432640
2021-11-27 10:35:00.000,5,"2",S9,462743296
2021-11-17 06:20:00.000,5,"2",S9,465348416
2021-11-13 01:45:00.000,5,"2",S9,453021728
2021-11-19 12:10:00.000,5,"2",S9,465664320
2021-11-09 17:55:00.000,5,"2",S9,466893696
2021-11-26 19:30:00.000,5,"2",S9,463020160
2021-11-07 20:05:00.000,5,"2",S9,467700064
2021-11-24 19:55:00.000,5,"2",S9,461190240
2021-11-06 15:45:00.000,5,"2",S9,469636128
2021-11-16 17:45:00.000,5,"2",S9,175704528
2021-11-18 13:55:00.000,5,"2",S9,464541120
2021-11-03 23:00:00.000,5,"2",S9,467569760
2021-11-16 04:05:00.000,5,"2",S9,450984896
2021-11-04 10:25:00.000,5,"2",S9,468800384
2021-11-15 06:25:00.000,5,"2",S9,453011136
2021-11-30 15:50:00.000,5,"2",S9,453549760
2021-11-14 03:05:00.000,5,"2",S9,456115680
2021-11-18 07:55:00.000,5,"2",S9,463000096
2021-11-16 09:15:00.000,5,"2",S9,450819104
2021-11-17 01:15:00.000,5,"2",S9,462986976
2021-11-07 13:15:00.000,5,"2",S9,469190304
2021-11-18 10:45:00.000,5,"2",S9,464755424
2021-11-23 00:45:00.000,5,"2",S9,463484448
2021-11-05 10:30:00.000,5,"2",S9,469654560
2021-11-12 03:05:00.000,5,"2",S9,462603168
2021-11-29 15:35:00.000,5,"2",S9,457830272
2021-11-25 08:50:00.000,5,"2",S9,237309504
2021-11-25 20:50:00.000,5,"2",S9,461508032
2021-11-19 19:20:00.000,5,"2",S9,0.0
2021-11-16 05:05:00.000,5,"2",S9,450907264
2021-11-06 17:25:00.000,5,"2",S9,469572352
2021-11-26 09:40:00.000,5,"2",S9,461735136
2021-11-24 15:10:00.000,5,"2",S9,462946144
2021-11-29 23:50:00.000,5,"2",S9,322866624
2021-11-21 07:25:00.000,5,"2",S9,464628160
2021-11-29 16:00:00.000,5,"2",S9,457798112
2021-11-15 04:05:00.000,5,"2",S9,454337600
2021-11-06 21:55:00.000,5,"2",S9,464139264
2021-11-26 14:20:00.000,5,"2",S9,462000032
2021-11-17 04:00:00.000,5,"2",S9,467182144
2021-11-13 12:10:00.000,5,"2",S9,457314688
2021-11-10 05:25:00.000,5,"2",S9,464954432
2021-11-22 07:05:00.000,5,"2",S9,463853920
2021-11-08 00:25:00.000,5,"2",S9,467531008
2021-11-07 02:10:00.000,5,"2",S9,469235776
2021-11-22 18:15:00.000,5,"2",S9,463994816
2021-11-12 16:40:00.000,5,"2",S9,462160096
2021-11-03 15:25:00.000,5,"2",S9,469375168
2021-11-20 22:15:00.000,5,"2",S9,464623616
2021-11-07 19:00:00.000,5,"2",S9,468040640
2021-11-25 09:35:00.000,5,"2",S9,237233088
2021-11-22 00:15:00.000,5,"2",S9,463146016
2021-11-26 13:00:00.000,5,"2",S9,461680384
2021-11-03 01:15:00.000,5,"2",S9,468518080
2021-11-25 08:00:00.000,5,"2",S9,237168752
2021-11-20 21:15:00.000,5,"2",S9,464175456
2021-11-11 03:40:00.000,5,"2",S9,461615040
2021-11-13 02:50:00.000,5,"2",S9,453020032
2021-11-03 11:50:00.000,5,"2",S9,470656448
2021-11-12 16:45:00.000,5,"2",S9,462192928
2021-11-25 00:50:00.000,5,"2",S9,460981248
2021-11-22 08:05:00.000,5,"2",S9,463744608
2021-11-23 19:45:00.000,5,"2",S9,463173024
2021-11-10 08:40:00.000,5,"2",S9,464907040
2021-11-15 17:15:00.000,5,"2",S9,453882912
2021-11-19 17:55:00.000,5,"2",S9,0.0
2021-11-03 01:40:00.000,5,"2",S9,470518048
2021-11-10 00:55:00.000,5,"2",S9,463538400
2021-11-29 16:50:00.000,5,"2",S9,457818976
2021-11-17 21:00:00.000,5,"2",S9,462848480
2021-11-16 14:10:00.000,5,"2",S9,450083200
2021-11-17 14:55:00.000,5,"2",S9,467810912
2021-11-12 06:30:00.000,5,"2",S9,460921152
2021-11-09 04:40:00.000,5,"2",S9,466657920
2021-11-21 11:30:00.000,5,"2",S9,464871936
2021-11-17 23:50:00.000,5,"2",S9,459285088
2021-11-29 11:00:00.000,5,"2",S9,459272768
2021-11-26 19:00:00.000,5,"2",S9,462608448
2021-11-24 11:45:00.000,5,"2",S9,463142624
2021-11-22 01:55:00.000,5,"2",S9,464032672
2021-11-26 15:35:00.000,5,"2",S9,462749536
2021-11-26 17:15:00.000,5,"2",S9,462607424
2021-11-09 02:45:00.000,5,"2",S9,466807456
2021-11-08 15:25:00.000,5,"2",S9,467437536
2021-11-03 23:40:00.000,5,"2",S9,467790880
2021-11-21 02:30:00.000,5,"2",S9,465324288
2021-11-25 23:20:00.000,5,"2",S9,461176544
2021-11-21 00:30:00.000,5,"2",S9,464440224
2021-11-07 16:55:00.000,5,"2",S9,468319776
2021-11-23 05:35:00.000,5,"2",S9,463847776
2021-11-09 04:25:00.000,5,"2",S9,466773824
2021-11-06 14:05:00.000,5,"2",S9,469904512
2021-11-06 11:40:00.000,5,"2",S9,469619520
2021-11-15 13:35:00.000,5,"2",S9,455491936
2021-11-27 12:00:00.000,5,"2",S9,462777344
2021-11-18 22:25:00.000,5,"2",S9,464298848
2021-11-28 11:05:00.000,5,"2",S9,461856032
2021-11-23 15:20:00.000,5,"2",S9,463650912
2021-11-11 08:10:00.000,5,"2",S9,462575552
2021-11-11 19:15:00.000,5,"2",S9,462413664
2021-11-20 20:25:00.000,5,"2",S9,464929408
2021-11-03 15:45:00.000,5,"2",S9,467343680
2021-11-11 23:25:00.000,5,"2",S9,462164640
2021-11-05 17:15:00.000,5,"2",S9,469806336
2021-11-11 01:50:00.000,5,"2",S9,460745184
2021-11-13 11:15:00.000,5,"2",S9,457375104
2021-11-07 07:40:00.000,5,"2",S9,468811520
2021-11-04 06:25:00.000,5,"2",S9,468044928
2021-11-16 18:05:00.000,5,"2",S9,468110496
2021-11-23 17:40:00.000,5,"2",S9,463393888
2021-11-19 23:00:00.000,5,"2",S9,0.0
2021-11-14 06:35:00.000,5,"2",S9,455354752
2021-11-04 10:00:00.000,5,"2",S9,468941376
2021-11-11 13:30:00.000,5,"2",S9,462553888
2021-11-08 07:15:00.000,5,"2",S9,467521856
2021-11-22 20:10:00.000,5,"2",S9,463836608
2021-11-16 06:10:00.000,5,"2",S9,449458336
2021-11-22 21:20:00.000,5,"2",S9,460914624
2021-11-05 05:00:00.000,5,"2",S9,470059136
2021-11-26 14:35:00.000,5,"2",S9,461860992
2021-11-15 18:50:00.000,5,"2",S9,453667264
2021-11-17 02:25:00.000,5,"2",S9,465250976
2021-11-13 11:20:00.000,5,"2",S9,457550336
2021-11-12 23:00:00.000,5,"2",S9,455319232
2021-11-02 23:15:00.000,5,"2",S9,469163360
2021-11-21 00:25:00.000,5,"2",S9,464432288
2021-11-21 04:25:00.000,5,"2",S9,464924672
2021-11-23 17:55:00.000,5,"2",S9,463289792
2021-11-15 20:35:00.000,5,"2",S9,452410208
2021-11-09 09:45:00.000,5,"2",S9,467462080
2021-11-18 14:25:00.000,5,"2",S9,464534752
2021-11-14 19:40:00.000,5,"2",S9,454912448
2021-11-29 03:00:00.000,5,"2",S9,459128544
2021-11-25 18:50:00.000,5,"2",S9,461663072
2021-11-13 07:55:00.000,5,"2",S9,456470144
2021-11-04 20:50:00.000,5,"2",S9,469668480
2021-11-08 17:30:00.000,5,"2",S9,467078208
2021-11-04 10:40:00.000,5,"2",S9,469297280
2021-11-15 17:40:00.000,5,"2",S9,453924224
2021-11-03 15:30:00.000,5,"2",S9,469388608
2021-11-16 07:15:00.000,5,"2",S9,450926976
2021-11-11 01:30:00.000,5,"2",S9,460488160
2021-11-20 09:30:00.000,5,"2",S9,467111776
2021-11-23 04:25:00.000,5,"2",S9,463916608
2021-11-15 16:30:00.000,5,"2",S9,454265664
2021-11-30 09:15:00.000,5,"2",S9,453439424
2021-11-08 21:10:00.000,5,"2",S9,465438304
2021-11-17 07:40:00.000,5,"2",S9,468060224
2021-11-10 10:25:00.000,5,"2",S9,464835584
2021-11-06 04:05:00.000,5,"2",S9,469650752
2021-11-12 14:25:00.000,5,"2",S9,462745952
2021-11-18 19:45:00.000,5,"2",S9,465770656
2021-11-05 18:15:00.000,5,"2",S9,469406752
2021-11-24 06:25:00.000,5,"2",S9,463482752
2021-11-05 16:00:00.000,5,"2",S9,469845920
2021-11-03 14:55:00.000,5,"2",S9,470773120
2021-11-12 03:30:00.000,5,"2",S9,462662912
2021-11-12 08:55:00.000,5,"2",S9,462476704
2021-11-08 01:45:00.000,5,"2",S9,467927392
2021-11-03 17:10:00.000,5,"2",S9,469305984
2021-11-15 03:20:00.000,5,"2",S9,454434304
2021-11-06 03:10:00.000,5,"2",S9,469619296
2021-11-03 09:55:00.000,5,"2",S9,469635392
2021-11-04 19:50:00.000,5,"2",S9,470656032
2021-11-05 01:05:00.000,5,"2",S9,470334592
2021-11-27 21:20:00.000,5,"2",S9,458280128
2021-11-07 23:35:00.000,5,"2",S9,467364576
2021-11-26 20:15:00.000,5,"2",S9,463254624
2021-11-14 05:15:00.000,5,"2",S9,458000608
2021-11-30 09:30:00.000,5,"2",S9,453188512
2021-11-16 16:35:00.000,5,"2",S9,0.0
2021-11-24 11:55:00.000,5,"2",S9,463143424
2021-11-13 09:30:00.000,5,"2",S9,456712160
2021-11-13 13:15:00.000,5,"2",S9,457214880
2021-11-26 14:10:00.000,5,"2",S9,461815872
2021-11-14 02:25:00.000,5,"2",S9,456039008
2021-11-23 02:20:00.000,5,"2",S9,463889920
2021-11-12 11:20:00.000,5,"2",S9,462945344
2021-11-30 20:55:00.000,5,"2",S9,453356864
2021-11-28 11:00:00.000,5,"2",S9,461831136
2021-11-04 03:00:00.000,5,"2",S9,469276768
2021-11-18 11:50:00.000,5,"2",S9,464902912
2021-11-15 22:50:00.000,5,"2",S9,450578944
2021-11-21 05:30:00.000,5,"2",S9,464984032
2021-11-15 17:55:00.000,5,"2",S9,453747264
2021-11-16 22:05:00.000,5,"2",S9,465286176
2021-11-03 06:20:00.000,5,"2",S9,468064896
2021-11-06 17:45:00.000,5,"2",S9,469471264
2021-11-21 18:30:00.000,5,"2",S9,463611328
2021-11-07 08:25:00.000,5,"2",S9,468719488
2021-11-09 02:10:00.000,5,"2",S9,466970912
2021-11-28 09:20:00.000,5,"2",S9,461662336
2021-11-17 20:45:00.000,5,"2",S9,443782528
2021-11-18 08:50:00.000,5,"2",S9,462976800
2021-11-10 19:35:00.000,5,"2",S9,462153280
2021-11-11 15:30:00.000,5,"2",S9,462728864
2021-11-10 09:50:00.000,5,"2",S9,464999072
2021-11-15 06:50:00.000,5,"2",S9,452996416
2021-11-14 23:20:00.000,5,"2",S9,454799712
2021-11-25 13:10:00.000,5,"2",S9,237250672
2021-11-29 22:35:00.000,5,"2",S9,456042816
2021-11-27 04:40:00.000,5,"2",S9,462887232
2021-11-03 11:05:00.000,5,"2",S9,470729248
2021-11-29 09:10:00.000,5,"2",S9,458912032
2021-11-28 12:10:00.000,5,"2",S9,461726656
2021-11-07 10:30:00.000,5,"2",S9,468756480
2021-11-14 21:05:00.000,5,"2",S9,454638880
2021-11-25 00:10:00.000,5,"2",S9,460984832
2021-11-30 01:20:00.000,5,"2",S9,452309280
2021-11-12 13:30:00.000,5,"2",S9,462765568
2021-11-30 21:45:00.000,5,"2",S9,451205152
2021-11-28 23:05:00.000,5,"2",S9,460829600
2021-11-29 08:50:00.000,5,"2",S9,458864096
2021-11-17 11:40:00.000,5,"2",S9,468355904
2021-11-20 17:55:00.000,5,"2",S9,465328960
2021-11-06 11:15:00.000,5,"2",S9,469718144
2021-11-13 05:10:00.000,5,"2",S9,456016832
2021-11-26 21:40:00.000,5,"2",S9,461128416
2021-11-10 22:00:00.000,5,"2",S9,459639680
2021-11-21 02:05:00.000,5,"2",S9,465301024
2021-11-09 11:55:00.000,5,"2",S9,467688576
2021-11-14 07:55:00.000,5,"2",S9,457603552
2021-11-04 00:45:00.000,5,"2",S9,467085984
2021-11-08 09:00:00.000,5,"2",S9,467382464
2021-11-10 00:20:00.000,5,"2",S9,464887424
2021-11-08 18:00:00.000,5,"2",S9,466870592
2021-11-17 10:50:00.000,5,"2",S9,468376384
2021-11-26 19:40:00.000,5,"2",S9,463128288
2021-11-28 06:55:00.000,5,"2",S9,457405248
2021-11-28 01:30:00.000,5,"2",S9,460913312
2021-11-16 08:40:00.000,5,"2",S9,450869440
2021-11-20 07:50:00.000,5,"2",S9,467224576
2021-11-18 04:55:00.000,5,"2",S9,463318400
2021-11-29 18:25:00.000,5,"2",S9,457127712
2021-11-20 14:50:00.000,5,"2",S9,466838304
2021-11-22 05:30:00.000,5,"2",S9,463946176
2021-11-03 23:10:00.000,5,"2",S9,467672992
2021-11-08 22:00:00.000,5,"2",S9,466395232
2021-11-24 02:45:00.000,5,"2",S9,462752608
2021-11-06 11:55:00.000,5,"2",S9,469702208
2021-11-14 02:45:00.000,5,"2",S9,456009728
2021-11-06 14:45:00.000,5,"2",S9,469885152
2021-11-12 20:00:00.000,5,"2",S9,458797120
2021-11-04 14:10:00.000,5,"2",S9,469407872
2021-11-04 16:30:00.000,5,"2",S9,470999456
2021-11-08 14:55:00.000,5,"2",S9,467519968
2021-11-16 23:20:00.000,5,"2",S9,463214176
2021-11-16 00:40:00.000,5,"2",S9,449577696
2021-11-11 10:00:00.000,5,"2",S9,461884000
2021-11-08 18:55:00.000,5,"2",S9,465770976
2021-11-04 12:35:00.000,5,"2",S9,468967520
2021-11-05 20:55:00.000,5,"2",S9,466137728
2021-11-26 15:00:00.000,5,"2",S9,462195296
2021-11-29 05:15:00.000,5,"2",S9,459046624
2021-11-15 19:50:00.000,5,"2",S9,453279232
2021-11-26 14:55:00.000,5,"2",S9,462133184
2021-11-12 11:00:00.000,5,"2",S9,463045856
2021-11-10 02:50:00.000,5,"2",S9,465277504
2021-11-19 19:05:00.000,5,"2",S9,0.0
2021-11-05 23:35:00.000,5,"2",S9,466966976
2021-11-23 05:00:00.000,5,"2",S9,463768288
2021-11-10 19:45:00.000,5,"2",S9,461995968
2021-11-06 07:40:00.000,5,"2",S9,469346112
2021-11-04 17:35:00.000,5,"2",S9,470923968
2021-11-24 01:40:00.000,5,"2",S9,462767200
2021-11-19 23:55:00.000,5,"2",S9,465101888
2021-11-08 06:35:00.000,5,"2",S9,464836480
2021-11-04 11:20:00.000,5,"2",S9,469017536
2021-11-21 05:55:00.000,5,"2",S9,464915904
2021-11-24 14:05:00.000,5,"2",S9,463067360
2021-11-18 03:50:00.000,5,"2",S9,463155776
2021-11-10 12:10:00.000,5,"2",S9,465783008
2021-11-16 23:25:00.000,5,"2",S9,462842496
2021-11-08 19:15:00.000,5,"2",S9,465322592
2021-11-23 20:45:00.000,5,"2",S9,463015296
2021-11-29 07:05:00.000,5,"2",S9,459005088
2021-11-03 04:40:00.000,5,"2",S9,470271008
2021-11-23 23:15:00.000,5,"2",S9,462854368
2021-11-23 02:05:00.000,5,"2",S9,463906112
2021-11-21 04:10:00.000,5,"2",S9,464757184
2021-11-07 08:10:00.000,5,"2",S9,468828288
2021-11-19 06:20:00.000,5,"2",S9,463630080
2021-11-26 13:20:00.000,5,"2",S9,461395648
2021-11-24 11:50:00.000,5,"2",S9,463152704
2021-11-06 19:50:00.000,5,"2",S9,469416768
2021-11-28 10:50:00.000,5,"2",S9,461867264
2021-11-16 15:50:00.000,5,"2",S9,0.0
2021-11-09 13:20:00.000,5,"2",S9,467390272
2021-11-21 17:20:00.000,5,"2",S9,463895552
2021-11-08 05:50:00.000,5,"2",S9,467439520
2021-11-04 16:25:00.000,5,"2",S9,470759776
2021-11-30 21:30:00.000,5,"2",S9,451314112
2021-11-22 05:55:00.000,5,"2",S9,463900544
2021-11-15 05:40:00.000,5,"2",S9,455328160
2021-11-28 08:15:00.000,5,"2",S9,461636256
2021-11-12 00:15:00.000,5,"2",S9,462442016
2021-11-27 14:45:00.000,5,"2",S9,462540832
2021-11-27 04:10:00.000,5,"2",S9,463078144
2021-11-13 05:05:00.000,5,"2",S9,457484192
2021-11-24 22:35:00.000,5,"2",S9,460957760
2021-11-20 15:05:00.000,5,"2",S9,466945088
2021-11-30 08:50:00.000,5,"2",S9,453300064
2021-11-22 13:40:00.000,5,"2",S9,464034464
2021-11-10 20:50:00.000,5,"2",S9,461119456
2021-11-05 20:40:00.000,5,"2",S9,467762496
2021-11-24 10:55:00.000,5,"2",S9,463227616
2021-11-19 08:50:00.000,5,"2",S9,465613856
2021-11-16 00:35:00.000,5,"2",S9,449096512
2021-11-25 20:25:00.000,5,"2",S9,461257152
2021-11-23 21:35:00.000,5,"2",S9,462893824
2021-11-21 00:20:00.000,5,"2",S9,464603168
2021-11-11 04:35:00.000,5,"2",S9,461398528
2021-11-24 23:45:00.000,5,"2",S9,460807552
2021-11-04 05:20:00.000,5,"2",S9,469354560
2021-11-24 10:45:00.000,5,"2",S9,463176224
2021-11-10 20:00:00.000,5,"2",S9,462023520
2021-11-07 21:25:00.000,5,"2",S9,465315680
2021-11-13 18:20:00.000,5,"2",S9,456393824
2021-11-25 22:25:00.000,5,"2",S9,461306848
2021-11-19 09:35:00.000,5,"2",S9,465349792
2021-11-28 03:50:00.000,5,"2",S9,461932064
2021-11-08 10:50:00.000,5,"2",S9,467917760
2021-11-11 12:10:00.000,5,"2",S9,462453472
2021-11-19 07:30:00.000,5,"2",S9,465581792
2021-11-11 18:40:00.000,5,"2",S9,462530528
2021-11-09 12:55:00.000,5,"2",S9,467474688
2021-11-18 17:05:00.000,5,"2",S9,465061312
2021-11-17 23:35:00.000,5,"2",S9,458511776
2021-11-09 20:15:00.000,5,"2",S9,466295264
2021-11-12 00:45:00.000,5,"2",S9,462294816
2021-11-27 09:50:00.000,5,"2",S9,462709952
2021-11-16 08:05:00.000,5,"2",S9,450823840
2021-11-11 14:25:00.000,5,"2",S9,462610528
2021-11-24 07:45:00.000,5,"2",S9,463510528
2021-11-04 00:55:00.000,5,"2",S9,467015808
2021-11-25 02:40:00.000,5,"2",S9,461187936
2021-11-23 20:10:00.000,5,"2",S9,463020480
2021-11-13 06:00:00.000,5,"2",S9,456761280
2021-11-21 20:05:00.000,5,"2",S9,462924128
2021-11-28 01:50:00.000,5,"2",S9,460824928
2021-11-11 17:25:00.000,5,"2",S9,462534688
2021-11-06 19:10:00.000,5,"2",S9,469532192
2021-11-22 07:55:00.000,5,"2",S9,463888320
2021-11-11 13:55:00.000,5,"2",S9,462685408
2021-11-20 06:35:00.000,5,"2",S9,465479104
2021-11-16 20:25:00.000,5,"2",S9,466220352
2021-11-22 07:30:00.000,5,"2",S9,463743008
2021-11-20 09:15:00.000,5,"2",S9,467629856
2021-11-18 04:45:00.000,5,"2",S9,463027072
2021-11-19 07:40:00.000,5,"2",S9,465588928
2021-11-27 18:45:00.000,5,"2",S9,462197248
2021-11-26 16:10:00.000,5,"2",S9,462742464
2021-11-29 05:25:00.000,5,"2",S9,459127296
2021-11-04 18:45:00.000,5,"2",S9,470681344
2021-11-29 00:30:00.000,5,"2",S9,459186624
2021-11-10 00:00:00.000,5,"2",S9,390328.75
2021-11-10 09:15:00.000,5,"2",S9,464960864
2021-11-04 20:30:00.000,5,"2",S9,469662976
2021-11-17 14:25:00.000,5,"2",S9,467948640
2021-11-06 12:45:00.000,5,"2",S9,469778560
2021-11-03 21:55:00.000,5,"2",S9,463339008
2021-11-03 10:05:00.000,5,"2",S9,469798624
2021-11-24 02:25:00.000,5,"2",S9,462788896
2021-11-29 18:55:00.000,5,"2",S9,457092512
2021-11-26 02:20:00.000,5,"2",S9,461909184
2021-11-30 21:25:00.000,5,"2",S9,451500384
2021-11-13 06:05:00.000,5,"2",S9,456715936
2021-11-25 03:50:00.000,5,"2",S9,461063872
2021-11-15 23:05:00.000,5,"2",S9,450599232
2021-11-04 23:45:00.000,5,"2",S9,470232704
2021-11-14 20:05:00.000,5,"2",S9,455046368
2021-11-25 00:15:00.000,5,"2",S9,460889824
2021-11-20 06:15:00.000,5,"2",S9,466340992
2021-11-20 13:45:00.000,5,"2",S9,467168064
2021-11-17 22:30:00.000,5,"2",S9,458702784
2021-11-04 08:10:00.000,5,"2",S9,469036352
2021-11-19 11:55:00.000,5,"2",S9,465822304
2021-11-09 03:55:00.000,5,"2",S9,466684832
2021-11-28 03:15:00.000,5,"2",S9,461916448
2021-11-23 21:15:00.000,5,"2",S9,463024480
2021-11-18 21:55:00.000,5,"2",S9,459904704
2021-11-17 18:40:00.000,5,"2",S9,465578208
2021-11-19 05:55:00.000,5,"2",S9,465843040
2021-11-08 15:30:00.000,5,"2",S9,467372544
2021-11-19 10:45:00.000,5,"2",S9,466030144
2021-11-17 16:10:00.000,5,"2",S9,467139136
2021-11-13 23:40:00.000,5,"2",S9,455486624
2021-11-20 05:10:00.000,5,"2",S9,467712672
2021-11-05 23:25:00.000,5,"2",S9,466927680
2021-11-06 19:15:00.000,5,"2",S9,469482880
2021-11-22 12:50:00.000,5,"2",S9,464042944
2021-11-20 18:45:00.000,5,"2",S9,464960608
2021-11-24 05:35:00.000,5,"2",S9,462617568
2021-11-06 15:20:00.000,5,"2",S9,469752224
2021-11-10 10:45:00.000,5,"2",S9,465929504
2021-11-27 10:10:00.000,5,"2",S9,462545536
2021-11-18 11:10:00.000,5,"2",S9,464851008
2021-11-09 01:55:00.000,5,"2",S9,466910208
2021-11-11 05:50:00.000,5,"2",S9,461127200
2021-11-29 01:35:00.000,5,"2",S9,458898944
2021-11-09 19:45:00.000,5,"2",S9,466396832
2021-11-30 18:25:00.000,5,"2",S9,453839040
2021-11-28 03:10:00.000,5,"2",S9,461948064
2021-11-20 13:35:00.000,5,"2",S9,467263296
2021-11-26 20:20:00.000,5,"2",S9,463227616
2021-11-28 13:10:00.000,5,"2",S9,461799328
2021-11-06 19:55:00.000,5,"2",S9,469508032
2021-11-29 19:35:00.000,5,"2",S9,456563104
2021-11-18 05:05:00.000,5,"2",S9,462976224
2021-11-28 14:05:00.000,5,"2",S9,461712928
2021-11-03 17:15:00.000,5,"2",S9,469324448
2021-11-03 08:55:00.000,5,"2",S9,470148576
2021-11-06 20:55:00.000,5,"2",S9,469301664
2021-11-04 01:30:00.000,5,"2",S9,466788992
2021-11-12 05:05:00.000,5,"2",S9,462724128
2021-11-17 13:55:00.000,5,"2",S9,468269824
2021-11-18 08:55:00.000,5,"2",S9,462982112
2021-11-23 12:35:00.000,5,"2",S9,463835584
2021-11-16 15:15:00.000,5,"2",S9,449978560
2021-11-18 19:30:00.000,5,"2",S9,465865760
2021-11-30 09:25:00.000,5,"2",S9,453246144
2021-11-27 04:05:00.000,5,"2",S9,462871648
2021-11-26 09:35:00.000,5,"2",S9,461598848
2021-11-24 16:20:00.000,5,"2",S9,462632512
2021-11-13 22:45:00.000,5,"2",S9,455316896
2021-11-07 04:25:00.000,5,"2",S9,469091552
2021-11-03 19:30:00.000,5,"2",S9,469302112
2021-11-21 13:55:00.000,5,"2",S9,464787072
2021-11-14 15:25:00.000,5,"2",S9,457240928
2021-11-13 07:10:00.000,5,"2",S9,456712640
2021-11-27 11:20:00.000,5,"2",S9,462670752
2021-11-27 05:45:00.000,5,"2",S9,462632800
2021-11-13 00:35:00.000,5,"2",S9,451352096
2021-11-25 06:35:00.000,5,"2",S9,239700928
2021-11-11 16:15:00.000,5,"2",S9,462679584
2021-11-04 06:05:00.000,5,"2",S9,469280576
2021-11-25 22:20:00.000,5,"2",S9,461381216
2021-11-30 04:25:00.000,5,"2",S9,453328064
2021-11-18 18:20:00.000,5,"2",S9,465554304
2021-11-26 00:05:00.000,5,"2",S9,461070464
2021-11-23 03:30:00.000,5,"2",S9,463895776
2021-11-30 18:50:00.000,5,"2",S9,453625728
2021-11-17 00:45:00.000,5,"2",S9,462825536
2021-11-15 05:00:00.000,5,"2",S9,455235584
2021-11-06 10:15:00.000,5,"2",S9,469301920
2021-11-18 22:35:00.000,5,"2",S9,464278528
2021-11-13 15:55:00.000,5,"2",S9,457092064
2021-11-07 04:40:00.000,5,"2",S9,469026528
2021-11-25 18:00:00.000,5,"2",S9,461387744
2021-11-15 14:00:00.000,5,"2",S9,455363200
2021-11-04 09:50:00.000,5,"2",S9,468997376
2021-11-19 13:10:00.000,5,"2",S9,465551328
2021-11-12 05:40:00.000,5,"2",S9,462879616
2021-11-18 13:10:00.000,5,"2",S9,464602144
2021-11-23 04:15:00.000,5,"2",S9,463757536
2021-11-11 21:35:00.000,5,"2",S9,461012032
2021-11-18 15:05:00.000,5,"2",S9,464466368
2021-11-19 16:55:00.000,5,"2",S9,0.0
2021-11-18 06:50:00.000,5,"2",S9,459437024
2021-11-13 17:45:00.000,5,"2",S9,456618080
2021-11-26 06:20:00.000,5,"2",S9,459830592
2021-11-12 15:00:00.000,5,"2",S9,462676832
2021-11-08 00:30:00.000,5,"2",S9,467556064
2021-11-26 03:25:00.000,5,"2",S9,461845120
2021-11-05 16:45:00.000,5,"2",S9,469843040
2021-11-13 11:10:00.000,5,"2",S9,457445600
2021-11-19 09:25:00.000,5,"2",S9,465648800
2021-11-08 23:55:00.000,5,"2",S9,466201888
2021-11-07 02:45:00.000,5,"2",S9,469174304
2021-11-20 04:15:00.000,5,"2",S9,468065440
2021-11-21 05:15:00.000,5,"2",S9,464953056
2021-11-13 08:45:00.000,5,"2",S9,456780192
2021-11-26 11:10:00.000,5,"2",S9,461614368
2021-11-21 12:55:00.000,5,"2",S9,464727488
2021-11-19 22:45:00.000,5,"2",S9,0.0
2021-11-10 07:15:00.000,5,"2",S9,465024832
2021-11-19 02:50:00.000,5,"2",S9,465701152
2021-11-20 01:05:00.000,5,"2",S9,467422656
2021-11-15 03:10:00.000,5,"2",S9,454503040
2021-11-07 04:35:00.000,5,"2",S9,469181792
2021-11-11 09:50:00.000,5,"2",S9,461769696
2021-11-14 03:10:00.000,5,"2",S9,456120832
2021-11-10 12:00:00.000,5,"2",S9,465789504
2021-11-23 15:05:00.000,5,"2",S9,463591488
2021-11-09 20:00:00.000,5,"2",S9,466419200
2021-11-07 23:55:00.000,5,"2",S9,467447648
2021-11-18 02:20:00.000,5,"2",S9,464022240
2021-11-17 04:05:00.000,5,"2",S9,466953376
2021-11-16 09:30:00.000,5,"2",S9,450895744
2021-11-24 04:00:00.000,5,"2",S9,462786432
2021-11-24 02:10:00.000,5,"2",S9,462676352
2021-11-18 12:50:00.000,5,"2",S9,464713600
2021-11-20 15:10:00.000,5,"2",S9,466897216
2021-11-26 04:30:00.000,5,"2",S9,462124576
2021-11-14 11:25:00.000,5,"2",S9,457767520
2021-11-11 15:05:00.000,5,"2",S9,462615360
2021-11-30 20:50:00.000,5,"2",S9,453218272
2021-11-26 05:15:00.000,5,"2",S9,461813152
2021-11-21 23:30:00.000,5,"2",S9,462791424
2021-11-12 13:25:00.000,5,"2",S9,462863744
2021-11-04 18:55:00.000,5,"2",S9,470729472
2021-11-07 11:25:00.000,5,"2",S9,469401728
