hour_stump,avg_S19_miner_HR,ideal_HR,cb_miner_count,board_1_intake_temp,board_2_intake_temp,board_3_intake_temp,board_1_hr,board_2_hr,board_3_hr,avg_hashrate,miner_count,avg_uptime,highest_temperature,lancium_box_uuid
10/27/21 22:55,84916.43633,95058.5,2.984375,74.6796875,74.390625,74.3828125,27659.68836,27993.3943,28102.02844,84916.43633,128,276340.4141,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:00,84857.77891,95058.5,2.984375,74.4765625,74.21875,74.15625,27635.0925,27854.55195,28136.38813,84857.77891,128,276640.6328,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:05,84808.77352,95058.5,2.984375,74.796875,74.5078125,74.546875,27897.68672,27910.93094,28292.49562,84808.77352,128,276940.3906,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:10,84765.26281,95058.5,2.984375,75.1171875,74.84375,74.953125,27600.81867,27860.22148,28194.05523,84765.26281,128,277240.6406,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:15,84707.77211,95058.5,2.984375,74.328125,73.953125,73.90625,27726.74711,27976.90187,28153.85375,84707.77211,128,277540.3672,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:20,84678.47266,95058.5,2.984375,74.140625,73.796875,73.7421875,27707.7057,27847.10742,28093.43773,84678.47266,128,277840.6406,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:25,84653.40805,95058.5,2.984375,74.1875,73.8515625,73.8515625,27720.5625,27872.13289,28333.49789,84653.40805,128,278140.3906,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:30,84632.24266,95058.5,2.984375,74.0625,73.71875,73.7578125,27727.60609,28186.83922,28234.59969,84632.24266,128,278440.3828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:35,84599.25703,95058.5,2.984375,73.890625,73.4921875,73.546875,27690.24008,27907.69539,28370.12,84599.25703,128,278740.3906,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:40,84582.85555,95058.5,2.984375,73.9375,73.59375,73.6484375,27797.69992,27958.86297,28346.44062,84582.85555,128,279040.6016,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:45,84566.67078,95058.5,2.984375,73.7421875,73.390625,73.4296875,27888.00875,28003.30133,28242.55977,84566.67078,128,279340.3672,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:50,84552.39242,95058.5,2.984375,73.640625,73.265625,73.359375,27806.80461,27968.65539,28261.2282,84552.39242,128,279640.625,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/27/21 23:55,84530.94961,95058.5,2.984375,73.796875,73.46875,73.4375,27684.1982,27880.63672,28294.78688,84530.94961,128,279940.4141,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:00,84518.57609,95058.5,2.984375,73.8828125,73.5703125,73.5546875,27832.48906,27903.97305,28285.02266,84518.57609,128,280240.6328,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:05,84508.33133,95058.5,2.984375,73.9296875,73.6015625,73.5625,27728.83734,27987.29531,28199.86805,84508.33133,128,280540.4063,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:10,84497.75641,95058.5,2.984375,73.8046875,73.46875,73.453125,27740.77664,27958.51945,28208.48664,84497.75641,128,280840.6094,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:15,84480.09313,95058.5,2.984375,73.6015625,73.234375,73.2890625,27708.1357,28000.23766,28222.05859,84480.09313,128,281140.3984,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:20,84471.41617,95058.5,2.984375,73.453125,73.0703125,73.1015625,27770.55555,27899.07664,28237.52016,84471.41617,128,281440.6484,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:25,84462.11797,95058.5,2.984375,73.3203125,72.921875,72.8984375,27467.38875,28006.50883,28151.24844,84462.11797,128,281740.3984,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:30,84455.10164,95058.5,2.984375,73.3515625,72.9375,72.8984375,27654.56312,28160.38203,28341.51562,84455.10164,128,282040.6484,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:35,84443.27328,95058.5,2.984375,72.953125,72.578125,72.609375,27640.50406,28009.88664,28404.33656,84443.27328,128,282340.4063,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:40,84435.86031,95058.5,2.984375,72.859375,72.4921875,72.453125,27626.18789,27746.11922,28230.21906,84435.86031,128,282640.6484,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:45,84428.23297,95058.5,2.984375,72.7890625,72.4140625,72.453125,27644.45539,28214.84289,28374.10055,84428.23297,128,282940.4141,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:50,84421.23289,95058.5,2.984375,72.671875,72.328125,72.28125,27774.85094,27853.49313,28260.19813,84421.23289,128,283240.6563,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 0:55,84409.47211,95058.5,2.984375,72.65625,72.2421875,72.3125,27771.24344,27997.51711,28284.59313,84409.47211,128,283540.4141,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:00,84402.91141,95058.5,2.984375,72.765625,72.2734375,72.296875,27686.83227,27918.57578,28204.99266,84402.91141,128,283840.6406,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:05,84397.80156,95058.5,2.984375,72.203125,71.7890625,71.84375,27738.4293,28066.75242,28299.88336,84397.80156,128,284140.4297,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:10,84392.42359,95058.5,2.984375,72.2890625,71.8671875,71.859375,27757.49922,27969.17102,28116.23008,84392.42359,128,284440.6641,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:15,84384.39945,95058.5,2.984375,72.2109375,71.859375,71.8515625,27738.42937,27937.73109,28389.21789,84384.39945,128,284740.4063,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:20,84379.04828,95058.5,2.984375,72.5078125,72.0703125,72.078125,27705.84508,27994.79711,28217.13359,84379.04828,128,285040.6719,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:25,87347.00151,90567.36508,2.984126984,70.44444444,70.14285714,70.18253968,28454.1523,28844.87317,28977.91976,87347.00151,126,288787.746,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:30,90873.56406,93621,2.984375,71.65625,71.2890625,71.34375,29867.64523,30135.03711,30563.445,90873.56406,128,284573.875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:35,91277.39766,95058.5,2.984375,72.1484375,71.7734375,71.8671875,29823.03461,29970.62563,30335.21086,91277.39766,128,284873.7031,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:40,91005.64297,95058.5,2.984375,72.0703125,71.6953125,71.828125,29586.4682,30028.20664,30265.80398,91005.64297,128,285173.8672,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:45,90844.16047,95058.5,2.984375,72.1875,71.9140625,71.9765625,29534.89984,29771.53906,30175.61008,90844.16047,128,285473.6563,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:50,90735.22719,95058.5,2.984375,71.9765625,71.6015625,71.6015625,29811.63859,29928.87859,30253.63516,90735.22719,128,285773.8828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 1:55,90610.63781,95058.5,2.984375,71.7265625,71.390625,71.4375,29748.98945,29970.10969,30178.50203,90610.63781,128,286073.6641,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:00,90564.12969,95058.5,2.984375,71.7265625,71.3359375,71.4296875,29738.50945,29887.41773,30210.22758,90564.12969,128,286373.8516,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:05,90523.23219,95058.5,2.984375,71.875,71.5859375,71.6796875,29680.78539,29921.5482,30220.24844,90523.23219,128,286673.6875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:10,90498.98195,95058.5,2.984375,72.046875,71.71875,71.7265625,29663.26156,30026.97523,30246.5343,90498.98195,128,286973.875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:15,90456.33359,95058.5,2.984375,71.8125,71.4609375,71.5,29839.69875,30017.69883,30322.46938,90456.33359,128,287273.6406,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:20,90439.08305,95058.5,2.984375,71.5,71.078125,71.1328125,29786.78523,29948.11953,30185.45992,90439.08305,128,287573.8594,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:25,90423.56687,95058.5,2.984375,71.0390625,70.6796875,70.75,29792.96969,30039.34461,30336.38445,90423.56687,128,287873.6328,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:30,90409.75727,95058.5,2.984375,71.7109375,71.4296875,71.4609375,29744.69484,29962.89453,30221.6232,90409.75727,128,288173.8438,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:35,90391.48094,95058.5,2.984375,71.6953125,71.3515625,71.4453125,29729.11836,30107.8357,30204.81555,90391.48094,128,288473.6484,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:40,90380.96945,95058.5,2.984375,71.3515625,71.0390625,71.15625,29508.32781,29906.65906,30099.87492,90380.96945,128,288773.8281,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:45,90372.12148,95058.5,2.984375,71.28125,70.8828125,70.9609375,29675.77414,29805.69906,30104.02711,90372.12148,128,289073.6797,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:50,90364.99172,95058.5,2.984375,71.25,70.8671875,70.9609375,29709.90555,29904.71195,30266.11969,90364.99172,128,289373.8516,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 2:55,90352.39227,95058.5,2.984375,71.3828125,71.0390625,71.109375,29695.73187,30022.73727,30272.1607,90352.39227,128,289673.6641,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:00,90346.98531,95058.5,2.984375,71.6484375,71.3046875,71.3125,29620.22602,29989.78094,30231.53086,90346.98531,128,289973.8594,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:05,90341.31828,95058.5,2.984375,73.265625,72.90625,72.8828125,29604.70773,30072.53063,30304.83109,90341.31828,128,290273.7031,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:10,90335.62297,95058.5,2.984375,74.21875,73.8203125,73.8203125,29797.95195,30066.43148,30337.01469,90335.62297,128,290573.8281,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:15,90276.0907,95058.5,2.984375,74.828125,74.421875,74.5078125,29348.01156,29888.50594,30008.42109,90276.0907,128,290873.6328,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:20,90245.65648,95058.5,2.984375,75.171875,74.7578125,74.8203125,29443.38805,29915.62094,30003.46781,90245.65648,128,291173.8594,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:25,90217.10586,95058.5,2.984375,75.3125,74.8984375,74.96875,29407.25336,29687.64414,30033.70438,90217.10586,128,291473.6641,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:30,90189.98445,95058.5,2.984375,75.3359375,74.953125,75.078125,29439.75203,29843.32258,30091.57172,90189.98445,128,291773.8984,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:35,90126.5618,95058.5,2.984375,75.625,75.2109375,75.21875,29010.54125,29485.29406,29663.87867,90126.5618,128,292073.7266,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:40,90087.50039,95058.5,2.984375,75.7890625,75.46875,75.4296875,29289.77125,29468.62953,29820.3593,90087.50039,128,292373.8828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:45,90050.68891,95058.5,2.984375,75.9375,75.609375,75.59375,29402.98687,29594.38602,29790.75211,90050.68891,128,292673.7266,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:50,90015.00258,95058.5,2.984375,76.015625,75.65625,75.734375,29337.38789,29598.28,29749.66367,90015.00258,128,292973.8359,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 3:55,89951.4043,95058.5,2.984375,76.125,75.7890625,75.7734375,29096.15453,29441.59984,29688.47437,89951.4043,128,293273.6719,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:00,89921.68289,95058.5,2.984375,76.1171875,75.6875,75.75,29246.335,29519.82555,29771.05281,89921.68289,128,293573.8828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:05,89892.91172,95058.5,2.984375,76.1484375,75.7734375,75.796875,29334.26719,29592.32438,29710.8657,89892.91172,128,293873.6875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:10,89865.90172,95058.5,2.984375,76.0546875,75.6953125,75.7265625,29269.61375,29516.87656,29605.66773,89865.90172,128,294173.875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:15,89815.91523,95058.5,2.984375,76.1640625,75.8203125,75.8203125,29130.80055,29379.17984,29783.68,89815.91523,128,294473.6875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:20,89792.1343,95058.5,2.984375,76.0859375,75.765625,75.7734375,29249.31258,29514.41414,29779.81437,89792.1343,128,294773.8359,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:25,89769.66148,95058.5,2.984375,76.1171875,75.78125,75.78125,29337.90445,29525.15156,29880.45977,89769.66148,128,295073.6875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:30,89747.52859,95058.5,2.984375,76.1171875,75.78125,75.828125,29065.43117,29325.06328,29688.61813,89747.52859,128,295373.7422,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:35,89708.49375,95058.5,2.984375,76.1953125,75.8671875,75.8359375,29206.10578,29594.55805,29927.33219,89708.49375,128,295673.75,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:40,89689.72195,95058.5,2.984375,76.359375,76,76.015625,29350.93219,29483.74773,29699.52703,89689.72195,128,295973.7344,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:45,89670.70641,95058.5,2.984375,76.2265625,75.9296875,75.90625,29334.78273,29517.76391,29796.59336,89670.70641,128,296273.7266,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:50,89651.89258,95058.5,2.984375,76.0546875,75.7890625,75.75,29131.68805,29551.8375,29853.42984,89651.89258,128,296573.6563,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 4:55,89619.27344,95058.5,2.984375,76.1796875,75.8828125,75.84375,29268.64031,29586.97008,29770.59469,89619.27344,128,296873.6719,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:00,89603.03344,95058.5,2.984375,76.28125,75.96875,75.9375,29055.29469,29484.83609,29536.86258,89603.03344,128,297173.7422,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:05,89587.28555,95058.5,2.984375,76.359375,75.96875,76.015625,29315.6275,29463.13172,29725.64047,89587.28555,128,297473.7188,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:10,89572.34703,95058.5,2.984375,76.3515625,76.0625,76.046875,29241.58172,29407.64125,29737.43742,89572.34703,128,297773.6875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:15,89544.88094,95058.5,2.984375,76.2265625,75.9140625,75.8828125,29256.81492,29513.26883,29764.32352,89544.88094,128,298073.6953,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:20,89530.47305,95058.5,2.984375,76.3515625,76.09375,76,29280.15063,29570.50602,29745.22547,89530.47305,128,298373.7109,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:25,89516.79758,95058.5,2.984375,76.34375,76.0078125,75.9375,29250.48695,29434.98602,29809.99375,89516.79758,128,298673.7891,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:30,89503.53766,95058.5,2.984375,76.2734375,75.890625,75.84375,29290.3732,29562.51813,29760.45828,89503.53766,128,298973.7266,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:35,89480.58695,95058.5,2.984375,76.1640625,75.8203125,75.7890625,29244.76023,29419.8393,30040.54742,89480.58695,128,299273.7266,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:40,89469.01766,95058.5,2.984375,76.1640625,75.8125,75.7109375,29279.80742,29439.93898,29890.22359,89469.01766,128,299573.7422,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:45,89456.98609,95058.5,2.984375,76.125,75.84375,75.8203125,29084.64398,29327.52508,29729.76406,89456.98609,128,299873.6875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:50,89446.14102,95058.5,2.984375,76.2109375,75.921875,75.84375,29394.65453,29469.28844,29822.64906,89446.14102,128,300173.7969,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 5:55,89426.35625,95058.5,2.984375,76.015625,75.7265625,75.6875,29244.96094,29483.49008,29790.23703,89426.35625,128,300473.7344,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:00,89416.41,95058.5,2.984375,75.953125,75.6171875,75.5703125,29358.83422,29698.66797,29913.58828,89416.41,128,300773.75,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:05,89406.51688,95058.5,2.984375,76.0390625,75.7578125,75.734375,29108.83883,29613.85687,29769.30594,89406.51688,128,301073.7031,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:10,89396.82547,95058.5,2.984375,75.9765625,75.6796875,75.640625,29266.03477,29573.74156,29695.34648,89396.82547,128,301373.75,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:15,89379.20742,95058.5,2.984375,75.8515625,75.5390625,75.515625,29228.58258,29480.59852,29910.20977,89379.20742,128,301673.7109,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:20,89369.9943,95058.5,2.984375,75.78125,75.453125,75.4453125,29207.73758,29467.11195,29807.15922,89369.9943,128,301973.7188,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:25,89361.53813,95058.5,2.984375,75.78125,75.4609375,75.4375,29209.37008,29606.03961,29837.53891,89361.53813,128,302273.7344,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:30,89353.35789,95058.5,2.984375,75.7890625,75.4296875,75.3671875,29343.17211,29633.92859,29702.27617,89353.35789,128,302573.7813,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:35,89337.78523,95058.5,2.984375,75.625,75.265625,75.2890625,29202.98469,29593.7275,29628.86039,89337.78523,128,302873.7188,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:40,89330.08437,95058.5,2.984375,75.953125,75.6328125,75.6328125,29308.0682,29630.57844,29948.74977,89330.08437,128,303173.75,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:45,89322.27008,95058.5,2.984375,75.6328125,75.2734375,75.3203125,29299.04836,29738.86914,29825.11188,89322.27008,128,303473.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:50,89314.46734,95058.5,2.984375,75.421875,75.0390625,75.03125,29196.31312,29534.80094,29814.08773,89314.46734,128,303773.7422,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 6:55,89300.77023,95058.5,2.984375,75.1953125,74.84375,74.875,29381.34031,29307.31055,29878.19758,89300.77023,128,304073.875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:00,89293.70805,95058.5,2.984375,75.265625,75,74.953125,29251.17398,29453.65445,29760.1143,89293.70805,128,304373.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:05,89286.48172,95058.5,2.984375,75.5078125,75.140625,75.140625,29265.54813,29531.68016,29794.35984,89286.48172,128,304673.8828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:10,89279.36367,95058.5,2.984375,75.3125,74.9375,74.96875,29223.80078,29396.47414,29712.98461,89279.36367,128,304973.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:15,89267.1343,95058.5,2.984375,75.4296875,75.0625,75.03125,29277.05828,29524.40664,29850.02289,89267.1343,128,305273.8828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:20,89261.08273,95058.5,2.984375,75.3125,74.921875,74.9609375,29099.70469,29524.95063,29816.83727,89261.08273,128,305573.75,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:25,89254.85609,95058.5,2.984375,75.2421875,74.8828125,74.890625,29193.62148,29415.94477,29601.17266,89254.85609,128,305874.0234,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:30,89248.46375,95058.5,2.984375,75.2734375,74.859375,74.90625,29218.13117,29769.79289,29758.96969,89248.46375,128,306173.7188,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:35,89237.91187,95058.5,2.984375,75.1484375,74.8203125,74.84375,29209.45586,29460.46898,29677.88047,89237.91187,128,306473.9453,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:40,89231.70734,95058.5,2.984375,75.09375,74.7734375,74.8203125,29200.57953,29454.51375,29766.58609,89231.70734,128,306773.7344,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:45,89225.87156,95058.5,2.984375,75.171875,74.7890625,74.84375,29240.57977,29631.03688,29665.0243,89225.87156,128,307073.875,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:50,89220.03813,95058.5,2.984375,75.0546875,74.703125,74.765625,29066.03258,29410.53289,29715.61883,89220.03813,128,307374.1797,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 7:55,89209.69047,95058.5,2.984375,74.9453125,74.6171875,74.65625,29370.08695,29621.41609,29775.14672,89209.69047,128,307673.8984,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:00,89204.68508,95058.5,2.984375,75.0546875,74.734375,74.734375,29322.29867,29605.63891,29779.24148,89204.68508,128,307973.75,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:05,89199.62961,95058.5,2.984375,74.9375,74.5546875,74.59375,29301.73953,29647.93039,29866.83063,89199.62961,128,308273.8906,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:10,89194.77594,95058.5,2.984375,74.9453125,74.59375,74.5703125,29293.37938,29427.31227,29684.66633,89194.77594,128,308573.7266,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:15,89186.08992,95058.5,2.984375,74.90625,74.53125,74.5390625,29235.19703,29437.305,29659.09773,89186.08992,128,308873.9297,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:20,89181.54969,95058.5,2.984375,74.8515625,74.453125,74.4375,29152.075,29427.82719,29691.395,89181.54969,128,309173.7656,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:25,89176.81281,95058.5,2.984375,74.9140625,74.515625,74.546875,29139.10383,29487.12672,29835.41992,89176.81281,128,309473.8906,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:30,89172.37305,95058.5,2.984375,74.8125,74.4140625,74.390625,29291.17445,29592.52523,29819.81477,89172.37305,128,309773.7734,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:35,89164.25234,95058.5,2.984375,74.640625,74.2578125,74.140625,29266.23523,29443.37531,29653.28492,89164.25234,128,310074.5391,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:40,89159.96836,95058.5,2.984375,74.6796875,74.28125,74.265625,29138.44531,29399.33805,29606.1543,89159.96836,128,310373.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:45,89155.49195,95058.5,2.984375,74.640625,74.2734375,74.25,29280.17914,29471.75016,29779.89992,89155.49195,128,310673.8828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:50,89150.92641,95058.5,2.984375,74.5703125,74.234375,74.1640625,29189.32664,29451.59305,29813.74484,89150.92641,128,310973.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 8:55,89143.18773,95058.5,2.984375,74.5859375,74.2109375,74.2109375,29287.53813,29587.17078,29731.65313,89143.18773,128,311273.7813,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:00,89139.06117,95058.5,2.984375,74.4765625,74.1328125,74.0703125,29332.86445,29556.67617,29907.74703,89139.06117,128,311573.8203,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:05,89135.0557,95058.5,2.984375,74.4921875,74.1328125,74.0703125,29220.47969,29564.72219,29745.22508,89135.0557,128,311873.9453,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:10,89131.16516,95058.5,2.984375,74.5390625,74.171875,74.125,29163.75688,29569.58953,29789.03398,89131.16516,128,312173.7656,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:15,89123.89695,95058.5,2.984375,74.5625,74.1875,74.2109375,29272.59141,29612.25352,29761.03086,89123.89695,128,312473.7656,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:20,89120.15133,95058.5,2.984375,74.40625,74.015625,74.03125,29293.00695,29522.345,29869.60758,89120.15133,128,312773.7656,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:25,89116.95953,95058.5,2.984375,74.546875,74.1640625,74.1484375,29390.4457,29495.43055,29930.94016,89116.95953,128,313073.9141,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:30,89113.40727,95058.5,2.984375,74.5703125,74.21875,74.203125,29188.75391,29495.77359,29587.71445,89113.40727,128,313373.8438,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:35,89106.77508,95058.5,2.984375,74.484375,74.0625,74.0703125,29184.14367,29555.9607,29767.30195,89106.77508,128,313673.9219,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:40,89103.1718,95058.5,2.984375,74.71875,74.328125,74.2890625,29280.12266,29442.00086,29897.3243,89103.1718,128,313973.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:45,89099.3875,95058.5,2.984375,74.6484375,74.28125,74.28125,29235.59766,29440.22531,29736.20609,89099.3875,128,314273.8828,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:50,89095.90664,95058.5,2.984375,74.6171875,74.265625,74.2578125,29290.11492,29577.89328,29975.34992,89095.90664,128,314573.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 9:55,89089.75344,95058.5,2.984375,74.421875,74.0546875,74.0625,29194.07977,29510.37664,29787.08711,89089.75344,128,314873.8906,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 10:00,89086.27727,95058.5,2.984375,74.59375,74.2578125,74.1640625,29136.95711,29538.38,29788.54758,89086.27727,128,315173.7578,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 10:05,89082.99328,95058.5,2.984375,74.5234375,74.15625,74.1328125,29143.8857,29422.32977,29808.90563,89082.99328,128,315473.9297,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 10:10,89080.04656,95058.5,2.984375,73.0625,72.6328125,72.734375,29320.00789,29745.05375,29767.90273,89080.04656,128,315773.7656,0,00c48284-5e32-49c8-81c2-dee946fdb764
10/28/21 10:15,89074.3032,95058.5,2.984375,70.796875,70.390625,70.53125,29251.0882,29563.26227,29812.62773,89074.3032,128,316073.8984,0,00c48284-5e32-49c8-81c2-dee946fdb764
