"hour_stump","datacenter_id","pm_26973_freq","pm_26973_mw","pm_26973_kw","pm_26974_freq","pm_26974_mw","pm_26974_kw","pm_74059_freq","pm_74059_mw","pm_74059_kw","usd","temp_f","rel_humidity"
2021-10-24 12:20:00.000,5,,26.208784,,,27.744083,,,53.953068,,33.4,,
2021-10-23 05:40:00.000,5,,26.604218,,,27.621834,,,54.225983,,49.83,,
2021-10-18 10:45:00.000,5,,25.119917,,,27.236116,,,52.3548,,9.74,,
2021-10-21 10:00:00.000,5,,25.875816,,,27.6648,,,53.539684,,29.58,,
2021-10-30 14:50:00.000,5,,26.179167,,,27.06335,,,53.243034,,33.77,,
2021-10-26 09:30:00.000,5,,26.442833,,,27.753267,,,54.19615,,37.31,,
2021-10-25 05:45:00.000,5,,26.57095,,,27.8597,,,54.429783,,38.59,,
2021-10-14 02:40:00.000,5,,26.312532,,,27.928083,,,54.241817,,48.52,,
2021-10-28 04:00:00.000,5,,26.371517,,,27.395,,,53.76605,,17.23,,
2021-10-15 16:55:00.000,5,,26.720383,,,28.207434,,,54.927567,,75.32,,
2021-10-25 13:10:00.000,5,,26.406584,,,27.647934,,,54.0545,,53.98,,
2021-10-19 03:05:00.000,5,,,,,,,,,,26.36,,
2021-10-29 07:10:00.000,5,,26.264816,,,27.13015,,,53.39455,,12.8,,
2021-10-22 20:45:00.000,5,,26.568928,,,28.138054,,,54.708054,,47.32,,
2021-10-09 21:15:00.000,5,,26.3012,,,28.5137,,,54.815033,,59.28,,
2021-10-29 00:10:00.000,5,,26.454967,,,27.840784,,,54.296368,,71.09,,
2021-10-04 08:35:00.000,5,,26.76425,,,27.9975,,,54.762283,,39.31,,
2021-10-18 02:45:00.000,5,,25.074217,,,27.219933,,,52.294167,,30.5,,
2021-10-30 21:45:00.000,5,,26.526184,,,28.04855,,,54.573166,,51.89,,
2021-10-03 08:15:00.000,5,,26.54515,,,28.0305,,,54.575882,,50.35,,
2021-10-06 15:05:00.000,5,,26.5219,,,27.977367,,,54.49985,,53.73,,
