hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
11/1/21 2:50,84391917.64,77296.11742,2680,9386.397015,32.49552239,2875.449254,2874.310448,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 2:55,85781667.72,90990.31504,620,565539.0645,38.03870968,3481.309677,3487.845161,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:55,84391917.64,77444.04279,2680,9685.397015,32.53656716,2875.602985,2877.208955,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:00,85781667.72,91025.98172,620,565839.2387,39.31935484,3492.251613,3495.690323,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:00,84391917.64,77537.16617,2680,9983.7,33.1261194,2878.446269,2879.964179,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:05,85781667.72,91052.39681,620,566139.071,40.07096774,3495.754839,3497.625806,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:05,84391917.64,77591.07315,2680,10282.54328,33.47686567,2878.552239,2880.474627,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:10,85781667.72,91071.56251,620,566439.2839,40.2483871,3495.670968,3494.219355,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:10,84391917.64,77683.48869,2680,10581.0791,33.54402985,2878.291045,2877.161194,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:15,85781667.72,91086.85396,620,566739.0774,40.47096774,3494.148387,3493.393548,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:15,84391917.64,77759.61762,2680,10879.79403,32.89701493,2875.726866,2874.379104,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:20,85781667.72,91099.32907,620,567039.2194,40.52903226,3494.051613,3494.580645,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:20,84391917.64,77779.70781,2680,11178.36119,32.81268657,2874.485075,2875.973134,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:25,85781667.72,91109.77609,620,567339.0903,40.66451613,3493.496774,3494.374194,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:25,84391917.64,77803.65516,2680,11477.30746,33.4738806,2877.619403,2878.952239,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:30,85781667.72,91117.44523,620,567639.271,40.59032258,3492.806452,3490.064516,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:30,84391917.64,77822.2732,2680,11775.68657,33.3641791,2877.720896,2876.886567,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:35,85781667.72,91124.35279,620,567939.129,40.70322581,3490.548387,3490.451613,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:35,84232756.78,77912.65475,2532,12414.89415,32.59952607,2879.609795,2879.254344,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 3:40,85781667.72,91130.532,620,568239.2258,40.90322581,3491.651613,3493.883871,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:40,84123353.5,18896.47189,2660,9791.174436,32.35263158,932.356391,2453.129323,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
