hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
10/1/21 12:35,85781683.64,91968.86225,154,1673698.695,40.0974026,3499.785714,3506.441558,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 12:50,85781683.64,91972.85681,154,1674598.747,40.07142857,3502.844156,3505.337662,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 13:05,85781683.64,91975.82423,154,1675498.838,39.31493506,3498.668831,3499.220779,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 13:20,85781683.64,91978.45762,154,1676398.844,39.77922078,3500.097403,3502.038961,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 13:35,85781683.64,91980.30266,154,1677298.773,39.96103896,3501.564935,3504.701299,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 13:50,85781683.64,91982.0614,154,1678198.636,39.69480519,3499.948052,3500.519481,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 14:05,85781683.64,91983.25668,154,1679098.597,39.75974026,3500.623377,3499.428571,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 14:20,85781683.64,91984.22036,154,1679998.708,39.02597403,3495.597403,3492.753247,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 14:35,85781683.64,91984.90453,154,1680898.643,39.01948052,3495.448052,3494.649351,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 14:50,85781683.64,91985.58446,154,1681798.74,40.36688312,3506.75974,3506.064935,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 15:05,85781683.64,91986.19231,154,1682698.818,40.14935065,3500.246753,3507.675325,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 15:20,85781683.64,91987.10988,154,1683598.838,42.71753247,3522.694805,3528.896104,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 15:35,85781683.64,91987.36578,154,1684498.799,38.98701299,3492.149351,3497.818182,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 15:50,85781683.64,91988.17983,154,1685398.734,39.19155844,3506.551948,3507.090909,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 16:05,85781683.64,91990.60864,154,1686298.649,41.78896104,3523.805195,3535.896104,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 16:20,85781683.64,91992.23535,154,1687198.721,42.87987013,3536.551948,3536.38961,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 16:35,85781683.64,91993.11424,154,1688098.669,43.31168831,3538.344156,3538.857143,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 16:50,85781683.64,91993.61198,154,1688998.734,43.39935065,3539.649351,3533.662338,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 17:05,85781683.64,91993.6124,154,1689898.818,43.89285714,3539.064935,3541.064935,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 17:20,85781683.64,91993.2089,154,1690798.857,44.08116883,3541.162338,3542.103896,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 17:35,85781683.64,91992.70443,154,1691698.76,44.38961039,3541.246753,3544.181818,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 17:50,85781683.64,91437.34154,154,1692598.779,44.39285714,3534.383117,3534.675325,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 18:05,85781683.64,91982.38887,154,1693498.734,44.99025974,3544.571429,3546.545455,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 18:20,85781683.64,91983.3917,154,1694398.701,44.90909091,3542.266234,3541.948052,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 18:35,85781683.64,91982.61813,154,1695298.734,45.26298701,3543.253247,3547.194805,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 18:50,85781683.64,91981.1845,154,1696198.799,45.67207792,3546.532468,3547.636364,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 19:05,85781683.64,91979.12577,154,1697098.773,45.90909091,3546.941558,3550.441558,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 19:20,85781683.64,91977.05491,154,1697998.955,45.96753247,3546.636364,3546.233766,00c48284-5e32-49c8-81c2-dee946fdb764
