hour_stump,S9_HR_five_seconds_hashrate,board_6_temp,board_7_temp,board_8_temp,board_6_actual_hashrate,board_7_actual_hashrate,board_8_actual_hashrate,avg_hashrate,miner_count,avg_uptime,lancium_box_uuid
11/1/21 1:20,10228.06675,57.43706294,54.45804196,54.77972028,3498.551469,3489.222168,3444.530175,11112.36755,1144,84622.59091,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 1:25,10286.82189,57.6993007,54.70979021,54.97202797,3507.233252,240664.6331,3465.999371,11107.47762,1144,84917.4965,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 1:25,12939.99051,58.73869554,52.61809745,57.19314256,4410.924535,4198.881281,4330.514506,12960.07154,77580,1469077.823,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 1:30,10256.2118,57.32394366,55.23239437,54.84507042,3502.262218,253251.7708,3463.108204,11113.28915,1136,85810.0493,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 1:30,12977.56969,59.27042507,53.0825623,57.81660058,4420.871094,4208.768203,4348.217886,12990.6203,52203,1476811.716,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 1:35,10214.27098,57.60839161,55.02797203,54.6993007,3487.991713,3497.129476,3451.780909,11113.33605,1144,85503.04545,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 1:35,12932.64158,57.70466375,51.60391652,56.20309199,4407.48783,4196.537726,4328.676975,12946.26517,19405,1469166.531,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 1:40,10253.64091,57.52982456,55.23157895,54.76491228,3493.423579,3520.048105,3430.998772,11116.8646,1140,86099.2,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 1:45,10246.93171,57.55594406,55.33916084,54.96503497,3478.329755,3502.211259,3455.978217,11120.22864,1144,86089.94755,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 1:45,12940.72011,57.48499072,51.38673406,55.94109759,4411.359988,4198.688192,4331.025232,12955.87807,19388,1470942.64,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 1:50,10201.04889,57.60627178,55.02787456,54.8815331,3457.392997,3484.558084,3454.174599,11112.27571,1148,86085.90941,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 1:50,12927.58962,57.43839497,51.35891625,55.91923354,4405.58805,4195.494288,4326.911829,12941.02303,19414,1469364.241,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 1:55,10243.06685,57.3041958,55.01398601,54.85314685,3497.801189,3505.855804,3471.665035,11117.70906,1144,86679.42657,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:00,10220.5685,57.63414634,55.14982578,54.95470383,3471.583101,3522.405226,3469.126411,11128.26686,1148,86672.81533,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:00,12945.71512,57.15498117,51.07073208,55.62735387,4412.156028,4200.799997,4333.087494,12958.35965,19383,1472041.12,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:05,10228.9785,57.36585366,54.83275261,54.67944251,3479.153589,3506.462544,3480.265157,11106.02073,1148,86969.27178,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:05,12754.81909,56.26463798,50.0672304,54.53648021,4365.854837,4123.347466,4265.940778,12768.53235,35951,1441102.101,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:10,10241.93087,57.41958042,54.86713287,54.69230769,3501.818881,3509.061678,3478.376853,11113.77703,1144,87570.17483,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:10,12911.67909,57.11015074,51.04867006,55.58162268,4400.5744,4190.006007,4321.444909,12924.95279,77748,1468835.45,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:15,10257.97645,57.22996516,54.90592334,54.73519164,3496.711951,3513.041707,3478.591638,11107.62247,1148,87561.02439,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:20,10213.03868,56.91637631,54.61324042,54.45644599,3466.294495,62768.48997,3468.030314,11104.88146,1148,87859.65505,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:20,12925.24376,57.0572812,50.96986555,55.5115129,4405.527874,4194.554631,4325.506286,12937.80537,77652,1470966.27,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:25,10249.43892,57.36363636,54.84965035,54.74475524,3480.798881,3501.916294,3454.855874,11128.18087,1144,88459.45804,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:25,12908.54447,56.69312686,50.60834448,55.13350139,4398.898364,4189.436692,4320.526061,12921.28638,77752,1469551.003,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:30,10245.51035,57.47202797,54.98251748,54.86013986,3498.571469,3509.148776,3467.327448,11102.39724,1144,88756.8042,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:35,10241.96734,57.40559441,54.88811189,54.73076923,3485.078986,3495.700245,3457.90993,11100.94762,1144,89055.36713,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:35,12913.96853,56.14756292,50.02398477,54.60924391,4400.800819,4190.700806,4322.801041,12928.7424,77716,1470468.323,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:40,10231.84997,57.57142857,55.08710801,54.87456446,3483.500941,126023.0061,3461.497108,11093.82265,1148,89043.40418,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:40,12916.42771,56.15478063,50.11915858,54.67322647,4400.110941,4190.215654,4326.431112,12930.27261,69311,1475907.067,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:45,10225.63986,57.271777,54.66202091,54.54006969,3485.405645,3488.90777,3461.129617,11103.293,1148,89310.47735,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:45,12914.47319,56.0771408,49.94864142,54.50982915,4400.879226,4191.229782,4322.751688,12927.90406,19432,1471136.23,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 2:50,10243.77101,57.42857143,55.08710801,54.9825784,3472.479233,3500.308955,3471.687352,11097.82889,1148,89584.56446,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:55,10246.28708,57.34027778,55.20833333,55.14583333,3488.629965,3497.601389,3461.448437,11104.52208,1152,89568.23611,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 2:55,12915.14186,56.35863524,50.29261013,54.78947098,4401.431316,4191.517344,4322.871324,12928.87192,19432,1471528.995,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:00,10235.78868,57.63066202,55.27874564,55.16724739,3475.828502,3495.622091,3456.212369,11107.3516,1148,90176.99303,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:00,12916.696,55.8372117,49.72848023,54.27229201,4401.855209,4191.751236,4323.486812,12929.56303,19424,1472551.605,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:05,10254.77323,57.76041667,55.45486111,55.32638889,3450.851285,62990.46642,3450.705104,11103.97903,1152,90160.11806,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:10,10257.38003,57.64808362,55.34146341,55.23344948,3488.107979,3495.161429,3471.039861,11105.48679,1148,90770.63066,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:10,12915.08934,56.22871409,50.13754762,54.66344075,4401.979868,4190.739596,4322.696928,12927.39921,19426,1472718.726,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:15,10237.56153,57.45486111,55.39236111,55.25694444,3486.577222,222920.0016,3468.964618,11105.13781,1152,90753.61111,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:15,12905.21816,56.35299866,50.27708055,54.79708878,4398.415398,4187.730872,4319.492273,12917.18378,19442,1471996.223,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:20,10246.76597,57.79513889,55.46180556,55.35763889,3471.866042,3482.153056,3455.555,11104.51333,1152,91050.60764,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:20,12913.87416,56.35193288,50.29855356,54.83347918,4400.559771,4190.71438,4322.99827,12927.17316,19427,1473448.561,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:25,10231.13122,57.74825175,55.36363636,55.22377622,3478.270874,3491.739965,3455.946538,11110.02937,1144,91810.72378,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:30,10246.77983,57.73867596,55.42160279,55.24738676,3483.010941,3499.886132,3463.066969,11104.64268,1148,91788.53659,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:30,12906.52373,55.53408097,49.39894027,53.98297238,4398.572208,4188.368401,4319.917222,12919.43417,19439,1473052.908,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:35,10266.61965,57.85017422,55.49825784,55.30662021,3491.448153,3505.134843,3469.905679,11102.15439,1148,92087.65157,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:35,12908.24474,55.94170011,49.88257693,54.37259442,4398.802727,4188.994757,4320.773016,12920.62067,19434,1473748.081,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:40,10245.77199,57.77622378,55.44755245,55.33566434,3484.242448,3495.244476,3460.506818,11105.49986,1144,92707.63986,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:45,10219.65885,57.45296167,55.40418118,55.22648084,3461.521463,3497.924704,3458.040662,11105.79167,1148,92682.4216,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:45,12905.88568,55.57726337,49.48240741,54.01404321,4398.309402,4188.653857,4319.017806,12917.96619,19440,1473787.569,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:50,10244.74857,57.71080139,55.34843206,55.24041812,3481.395958,3493.298502,3466.448258,11099.45718,1148,92980.89547,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:50,12908.69439,55.79070605,49.74907369,54.20713256,4398.683707,4189.20947,4321.118877,12922.22846,19432,1474709.532,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 3:55,10282.50209,57.76391231,55.48397976,55.25463744,3504.246105,3497.503491,3489.315818,11133.29725,1186,93698.68465,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 3:55,12903.62071,55.65835091,49.57877681,54.07499614,4397.354902,4187.413063,4319.175304,12916.96768,19441,1474410.388,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 4:00,10220.14446,57.70383275,55.41114983,55.2543554,3477.73115,3508.369443,3445.641185,11101.63826,1722,93576.05226,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:05,10238.94997,57.55944056,55.42657343,55.32867133,3487.308916,3494.086713,3473.303357,11102.49248,1716,94202.35315,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 4:05,12895.7723,55.12791116,49.04174593,53.55812041,4394.967431,4185.092379,4316.563149,12912.14501,19451,1474078.139,9e04d488-e575-45ab-8b79-9d53b41ed1f7
